#
# Oxygen free-free opacity as a function of photon energy in gas of solar
# abundance with T = 2.1 × 10^6 K and ρ = 0.06 g cm^−3.
#
# Source: 
#  Dr. Franck Delahaye, LERMA - Observatoire de Paris, Meudon
#
# units:
#  E_photon - eV
#  kappa - a_o^2/atom (a_o = Bohr radius)
#
E_photon  kappa
   2.898239e+02     5.819200e-05
   2.900242e+02     5.806890e-05
   2.902064e+02     5.795700e-05
   2.904067e+02     5.783495e-05
   2.905888e+02     5.772400e-05
   2.907891e+02     5.760248e-05
   2.909713e+02     5.749200e-05
   2.911716e+02     5.737700e-05
   2.913719e+02     5.726200e-05
   2.915540e+02     5.715295e-05
   2.917544e+02     5.703300e-05
   2.919365e+02     5.692490e-05
   2.921368e+02     5.680600e-05
   2.923189e+02     5.669886e-05
   2.925193e+02     5.658100e-05
   2.927014e+02     5.647433e-05
   2.929017e+02     5.635700e-05
   2.930838e+02     5.624600e-05
   2.932660e+02     5.613500e-05
   2.934663e+02     5.601924e-05
   2.936484e+02     5.591400e-05
   2.938487e+02     5.579929e-05
   2.940309e+02     5.569500e-05
   2.942312e+02     5.558081e-05
   2.944133e+02     5.547700e-05
   2.945954e+02     5.537367e-05
   2.947958e+02     5.526000e-05
   2.949779e+02     5.515762e-05
   2.951782e+02     5.504500e-05
   2.953603e+02     5.493850e-05
   2.955424e+02     5.483200e-05
   2.957428e+02     5.472095e-05
   2.959249e+02     5.462000e-05
   2.961070e+02     5.451952e-05
   2.963073e+02     5.440900e-05
   2.964895e+02     5.430450e-05
   2.966716e+02     5.420000e-05
   2.968719e+02     5.409105e-05
   2.970540e+02     5.399200e-05
   2.972361e+02     5.388850e-05
   2.974183e+02     5.378500e-05
   2.976186e+02     5.367762e-05
   2.978007e+02     5.358000e-05
   2.979828e+02     5.348286e-05
   2.981832e+02     5.337600e-05
   2.983653e+02     5.327500e-05
   2.985474e+02     5.317400e-05
   2.987295e+02     5.307350e-05
   2.989116e+02     5.297300e-05
   2.991120e+02     5.286824e-05
   2.992941e+02     5.277300e-05
   2.994762e+02     5.267350e-05
   2.996583e+02     5.257400e-05
   2.998404e+02     5.248019e-05
   3.000408e+02     5.237700e-05
   3.002229e+02     5.227900e-05
   3.004050e+02     5.218100e-05
   3.005871e+02     5.208400e-05
   3.007693e+02     5.198700e-05
   3.009514e+02     5.189462e-05
   3.011517e+02     5.179300e-05
   3.013338e+02     5.169700e-05
   3.015159e+02     5.160100e-05
   3.016981e+02     5.150550e-05
   3.018802e+02     5.141000e-05
   3.020623e+02     5.131500e-05
   3.022444e+02     5.122000e-05
   3.024265e+02     5.112550e-05
   3.026087e+02     5.103100e-05
   3.027908e+02     5.094195e-05
   3.029911e+02     5.084400e-05
   3.031732e+02     5.075100e-05
   3.033553e+02     5.065800e-05
   3.035375e+02     5.056550e-05
   3.037196e+02     5.047300e-05
   3.039017e+02     5.038100e-05
   3.040838e+02     5.028900e-05
   3.042659e+02     5.019750e-05
   3.044481e+02     5.010600e-05
   3.046302e+02     5.001550e-05
   3.048123e+02     4.992500e-05
   3.049944e+02     4.983450e-05
   3.051765e+02     4.974400e-05
   3.053586e+02     4.965450e-05
   3.055408e+02     4.956500e-05
   3.057229e+02     4.947550e-05
   3.059050e+02     4.938600e-05
   3.060871e+02     4.929284e-05
   3.062510e+02     4.920900e-05
   3.064331e+02     4.912100e-05
   3.066153e+02     4.903300e-05
