G,BP-RP,MG
20.2181,0.8073,5.6231
17.7823,0.8074,3.1873
19.6226,0.8075,5.0276
19.5696,0.8076,4.9746
17.5557,0.8076,2.9607
20.259,0.8079,5.664
19.9958,0.8079,5.4008
19.3052,0.8079,4.7102
17.7293,0.8079,3.1343
14.674,0.8079,0.079
19.744,0.8081,5.149
19.2823,0.8081,4.6873
20.0342,0.8082,5.4392
16.9307,0.8082,2.3357
17.4793,0.8083,2.8843
19.6109,0.8084,5.0159
15.6076,0.8085,1.0126
19.7644,0.8086,5.1694
17.1834,0.8087,2.5884
17.1973,0.8087,2.6023
20.0147,0.8088,5.4197
19.5199,0.8089,4.9249
19.973,0.809,5.378
20.0207,0.8092,5.4257
17.7307,0.8093,3.1357
17.16,0.8093,2.565
17.0594,0.8095,2.4644
20.3277,0.8097,5.7327
17.351,0.8097,2.756
16.685,0.8098,2.09
20.4582,0.81,5.8632
20.5704,0.8101,5.9754
19.6573,0.8101,5.0623
17.4664,0.8102,2.8714
17.6078,0.8102,3.0128
20.6614,0.8103,6.0664
16.736,0.8103,2.141
17.4236,0.8103,2.8286
19.9942,0.8106,5.3992
19.6001,0.8106,5.0051
19.9802,0.8106,5.3852
19.6463,0.8106,5.0513
17.4467,0.8106,2.8517
19.3661,0.8107,4.7711
19.3065,0.8107,4.7115
20.6135,0.8108,6.0185
20.0271,0.811,5.4321
20.4806,0.811,5.8856
19.7905,0.8111,5.1955
17.6303,0.8111,3.0353
20.4864,0.8112,5.8914
17.6561,0.8112,3.0611
17.0205,0.8112,2.4255
20.6163,0.8112,6.0213
19.1186,0.8112,4.5236
17.5943,0.8113,2.9993
20.1483,0.8114,5.5533
16.9014,0.8115,2.3064
20.4209,0.8116,5.8259
20.4676,0.8116,5.8726
20.1225,0.8117,5.5275
20.2585,0.8118,5.6635
20.3288,0.8119,5.7338
20.2632,0.8119,5.6682
20.2692,0.8119,5.6742
20.0431,0.8121,5.4481
20.1644,0.8121,5.5694
19.2755,0.8121,4.6805
20.0573,0.8123,5.4623
19.7216,0.8123,5.1266
14.7807,0.8123,0.1857
19.165,0.8126,4.57
17.4299,0.8126,2.8349
17.6664,0.8129,3.0714
16.6774,0.8132,2.0824
19.663,0.8132,5.068
19.897,0.8132,5.302
17.2121,0.8132,2.6171
20.5156,0.8134,5.9206
20.2499,0.8139,5.6549
20.301,0.8139,5.706
19.7783,0.8139,5.1833
20.3976,0.8141,5.8026
20.3238,0.8143,5.7288
19.8736,0.8143,5.2786
16.8834,0.8144,2.2884
20.3591,0.8145,5.7641
19.8606,0.8145,5.2656
19.898,0.8147,5.303
20.558,0.8148,5.963
20.5332,0.8148,5.9382
19.436,0.8149,4.841
20.6268,0.815,6.0318
20.2491,0.815,5.6541
20.0504,0.815,5.4554
18.0169,0.815,3.4219
20.0323,0.8151,5.4373
17.1469,0.8151,2.5519
19.7693,0.8152,5.1743
20.5231,0.8153,5.9281
19.7492,0.8154,5.1542
19.8738,0.8154,5.2788
19.8226,0.8155,5.2276
20.0884,0.8156,5.4934
20.7809,0.8156,6.1859
17.7765,0.8156,3.1815
20.5329,0.8157,5.9379
19.9169,0.8157,5.3219
20.2074,0.8158,5.6124
16.8309,0.816,2.2359
17.1428,0.816,2.5478
16.5529,0.8163,1.9579
20.0106,0.8163,5.4156
19.9692,0.8165,5.3742
20.4908,0.8165,5.8958
16.9523,0.8166,2.3573
20.1253,0.8166,5.5303
19.6299,0.8168,5.0349
20.4685,0.8169,5.8735
19.1913,0.8169,4.5963
17.0864,0.8169,2.4914
20.3084,0.817,5.7134
19.5879,0.817,4.9929
16.1723,0.817,1.5773
19.7742,0.8174,5.1792
18.915,0.8175,4.32
20.2493,0.8175,5.6543
19.5878,0.8175,4.9928
20.159,0.8175,5.564
20.348,0.8176,5.753
20.2731,0.8176,5.6781
20.4,0.8176,5.805
16.8411,0.8176,2.2461
20.6,0.8177,6.005
20.3644,0.8178,5.7694
20.5735,0.818,5.9785
19.8231,0.818,5.2281
20.0492,0.8181,5.4542
19.8491,0.8182,5.2541
19.4203,0.8182,4.8253
20.8392,0.8183,6.2442
20.2755,0.8184,5.6805
20.5395,0.8184,5.9445
19.929,0.8184,5.334
17.499,0.8184,2.904
19.4312,0.8185,4.8362
20.1187,0.8185,5.5237
20.2952,0.8186,5.7002
19.2862,0.8189,4.6912
17.6475,0.8189,3.0525
20.0437,0.819,5.4487
19.0601,0.819,4.4651
20.3806,0.8191,5.7856
19.84,0.8191,5.245
19.5765,0.8191,4.9815
20.2875,0.8192,5.6925
18.7876,0.8194,4.1926
17.3502,0.8194,2.7552
19.8868,0.8195,5.2918
20.5121,0.8196,5.9171
20.3099,0.8197,5.7149
19.7794,0.8198,5.1844
20.5525,0.82,5.9575
19.4801,0.82,4.8851
19.5744,0.8201,4.9794
19.5084,0.8201,4.9134
19.7553,0.8201,5.1603
19.698,0.8203,5.103
17.4269,0.8203,2.8319
16.9883,0.8205,2.3933
20.3923,0.8206,5.7973
17.1496,0.8206,2.5546
20.5029,0.8207,5.9079
20.5189,0.8208,5.9239
19.6385,0.8208,5.0435
20.3268,0.8208,5.7318
19.9636,0.8209,5.3686
19.6978,0.8209,5.1028
19.9033,0.821,5.3083
20.2724,0.821,5.6774
19.8575,0.8213,5.2625
20.4897,0.8213,5.8947
20.4642,0.8214,5.8692
17.1247,0.8214,2.5297
19.7414,0.8215,5.1464
19.6621,0.8217,5.0671
17.1939,0.8219,2.5989
20.7062,0.822,6.1112
20.555,0.822,5.96
19.9148,0.822,5.3198
19.5328,0.822,4.9378
20.184,0.822,5.589
17.3176,0.822,2.7226
17.298,0.822,2.703
20.1578,0.8221,5.5628
16.1475,0.8221,1.5525
18.5125,0.8224,3.9175
19.4279,0.8224,4.8329
17.537,0.8224,2.942
17.6122,0.8225,3.0172
19.1851,0.8225,4.5901
17.0203,0.8225,2.4253
19.7575,0.8226,5.1625
19.802,0.8227,5.207
19.9125,0.8228,5.3175
17.4429,0.8228,2.8479
17.3962,0.8228,2.8012
17.5014,0.8228,2.9064
19.1371,0.8229,4.5421
19.9761,0.823,5.3811
17.4132,0.8231,2.8182
20.0657,0.8233,5.4707
20.1052,0.8233,5.5102
19.4492,0.8234,4.8542
20.2845,0.8235,5.6895
16.952,0.8236,2.357
18.9604,0.8237,4.3654
18.7062,0.8238,4.1112
17.336,0.8238,2.741
20.4197,0.8239,5.8247
19.4831,0.8239,4.8881
18.6448,0.8239,4.0498
20.1524,0.824,5.5574
16.0722,0.824,1.4772
17.2625,0.8242,2.6675
19.8098,0.8242,5.2148
17.5036,0.8242,2.9086
20.466,0.8243,5.871
19.9275,0.8243,5.3325
17.6128,0.8243,3.0178
20.1759,0.8244,5.5809
16.7965,0.8244,2.2015
20.7664,0.8246,6.1714
20.0748,0.8246,5.4798
20.6428,0.8247,6.0478
20.0853,0.8247,5.4903
19.5738,0.8247,4.9788
17.1559,0.8247,2.5609
20.2168,0.8248,5.6218
15.8162,0.8248,1.2212
17.5974,0.8248,3.0024
17.3538,0.8249,2.7588
19.286,0.825,4.691
20.0366,0.825,5.4416
19.942,0.825,5.347
20.4491,0.8251,5.8541
19.866,0.8251,5.271
17.3714,0.8251,2.7764
20.8419,0.8252,6.2469
20.6559,0.8253,6.0609
17.5813,0.8253,2.9863
20.1664,0.8254,5.5714
17.4109,0.8255,2.8159
17.4696,0.8256,2.8746
20.4334,0.8258,5.8384
17.0269,0.8258,2.4319
19.6164,0.8258,5.0214
19.7579,0.8259,5.1629
17.5375,0.8259,2.9425
20.2479,0.8261,5.6529
16.7517,0.8261,2.1567
20.38,0.8263,5.785
20.2786,0.8266,5.6836
19.59,0.8266,4.995
20.1257,0.8266,5.5307
17.3706,0.8267,2.7756
20.1512,0.8267,5.5562
20.2128,0.8268,5.6178
19.9314,0.8268,5.3364
14.2498,0.8268,-0.3452
19.8764,0.827,5.2814
20.4715,0.827,5.8765
16.7276,0.827,2.1326
16.8278,0.8272,2.2328
17.0211,0.8272,2.4261
18.7532,0.8275,4.1582
20.306,0.8275,5.711
20.3876,0.8276,5.7926
17.4864,0.8276,2.8914
20.7629,0.8277,6.1679
17.4141,0.8277,2.8191
17.2302,0.8277,2.6352
20.6509,0.8278,6.0559
16.9173,0.828,2.3223
17.2229,0.8281,2.6279
20.5874,0.8282,5.9924
20.4258,0.8283,5.8308
20.2889,0.8283,5.6939
17.48,0.8283,2.885
20.4781,0.8284,5.8831
19.8659,0.8284,5.2709
20.2106,0.8289,5.6156
17.669,0.829,3.074
17.1437,0.8292,2.5487
20.5563,0.8293,5.9613
19.5063,0.8293,4.9113
19.906,0.8294,5.311
17.5362,0.8294,2.9412
20.2324,0.8295,5.6374
15.8223,0.8297,1.2273
19.5233,0.8298,4.9283
20.3727,0.8299,5.7777
19.7002,0.83,5.1052
19.8294,0.8301,5.2344
20.4967,0.8302,5.9017
17.0586,0.8302,2.4636
16.1293,0.8302,1.5343
20.3367,0.8303,5.7417
19.7957,0.8304,5.2007
17.5457,0.8304,2.9507
17.069,0.8305,2.474
16.6163,0.8305,2.0213
20.215,0.8305,5.62
17.2294,0.8307,2.6344
17.5628,0.8307,2.9678
19.4108,0.8309,4.8158
20.2448,0.831,5.6498
19.921,0.831,5.326
17.5201,0.8311,2.9251
20.7538,0.8312,6.1588
20.332,0.8312,5.737
19.8444,0.8312,5.2494
20.6134,0.8312,6.0184
19.8965,0.8313,5.3015
20.3003,0.8314,5.7053
20.169,0.8317,5.574
19.0264,0.8317,4.4314
20.037,0.8318,5.442
20.1102,0.8318,5.5152
19.2765,0.8318,4.6815
19.9613,0.8321,5.3663
19.0916,0.8322,4.4966
19.9922,0.8324,5.3972
18.9538,0.8325,4.3588
18.9991,0.8327,4.4041
20.5874,0.8328,5.9924
20.0934,0.8328,5.4984
18.4652,0.8329,3.8702
17.0857,0.8329,2.4907
17.4446,0.8329,2.8496
20.1615,0.8331,5.5665
20.0002,0.8331,5.4052
19.7327,0.8331,5.1377
17.5404,0.8332,2.9454
20.0339,0.8332,5.4389
20.4534,0.8333,5.8584
20.4427,0.8333,5.8477
17.702,0.8333,3.107
18.766,0.8334,4.171
17.4042,0.8334,2.8092
19.605,0.8338,5.01
19.5097,0.8339,4.9147
20.1256,0.8341,5.5306
20.2712,0.8342,5.6762
20.489,0.8342,5.894
20.6069,0.8344,6.0119
19.4567,0.8344,4.8617
17.5163,0.8345,2.9213
20.5336,0.8345,5.9386
20.4627,0.8346,5.8677
20.5084,0.8346,5.9134
19.9102,0.8346,5.3152
19.1352,0.8346,4.5402
16.3365,0.8346,1.7415
20.09,0.8347,5.495
19.5808,0.835,4.9858
20.4902,0.8351,5.8952
17.6854,0.8351,3.0904
19.5367,0.8352,4.9417
20.4561,0.8353,5.8611
20.4549,0.8353,5.8599
13.4537,0.8354,-1.1413
20.2083,0.8354,5.6133
17.5669,0.8354,2.9719
19.5531,0.8357,4.9581
19.9067,0.8357,5.3117
19.7953,0.8357,5.2003
19.417,0.8358,4.822
20.2038,0.8361,5.6088
20.3396,0.8362,5.7446
20.3928,0.8362,5.7978
16.5025,0.8362,1.9075
20.0159,0.8364,5.4209
20.0671,0.8365,5.4721
20.0217,0.8366,5.4267
16.718,0.8366,2.123
16.669,0.8367,2.074
20.0381,0.8369,5.4431
20.2936,0.8369,5.6986
17.5112,0.8369,2.9162
16.9216,0.8369,2.3266
19.6427,0.837,5.0477
15.9503,0.837,1.3553
17.3654,0.8371,2.7704
16.0539,0.8372,1.4589
17.4808,0.8375,2.8858
17.6731,0.8376,3.0781
20.4869,0.8377,5.8919
20.5867,0.8378,5.9917
20.448,0.8378,5.853
17.7154,0.838,3.1204
19.899,0.838,5.304
17.0228,0.838,2.4278
19.5738,0.8381,4.9788
19.9317,0.8382,5.3367
19.5158,0.8382,4.9208
20.0746,0.8382,5.4796
19.9233,0.8382,5.3283
20.0858,0.8383,5.4908
17.5991,0.8384,3.0041
17.4321,0.8385,2.8371
20.5168,0.8386,5.9218
19.563,0.8386,4.968
20.2265,0.8387,5.6315
20.1897,0.8388,5.5947
17.7108,0.8389,3.1158
17.1862,0.839,2.5912
19.6641,0.8393,5.0691
20.5329,0.8393,5.9379
20.1844,0.8396,5.5894
20.2463,0.8397,5.6513
16.7998,0.8397,2.2048
19.0219,0.8397,4.4269
20.2858,0.8398,5.6908
17.0946,0.8398,2.4996
20.5207,0.8399,5.9257
19.6894,0.8399,5.0944
20.0568,0.8399,5.4618
17.0248,0.84,2.4298
19.4352,0.8401,4.8402
17.568,0.8401,2.973
15.121,0.8402,0.526
20.427,0.8403,5.832
19.867,0.8404,5.272
19.9559,0.8405,5.3609
17.4738,0.8405,2.8788
16.7945,0.8407,2.1995
20.2464,0.8408,5.6514
15.7618,0.8408,1.1668
20.6728,0.841,6.0778
20.6759,0.841,6.0809
19.4861,0.8412,4.8911
20.2165,0.8412,5.6215
18.7992,0.8412,4.2042
20.232,0.8413,5.637
17.1051,0.8414,2.5101
20.3727,0.8416,5.7777
20.4807,0.8417,5.8857
17.5016,0.8419,2.9066
20.578,0.842,5.983
16.3809,0.842,1.7859
16.9635,0.842,2.3685
20.1466,0.8421,5.5516
20.5016,0.8422,5.9066
17.5917,0.8423,2.9967
20.5422,0.8425,5.9472
19.4253,0.8425,4.8303
17.519,0.8426,2.924
20.3601,0.8427,5.7651
19.9208,0.8428,5.3258
17.5424,0.8429,2.9474
19.1029,0.8429,4.5079
16.9489,0.843,2.3539
17.1243,0.843,2.5293
16.6044,0.8432,2.0094
17.4801,0.8432,2.8851
14.364,0.8435,-0.231
19.9765,0.8436,5.3815
20.4608,0.8439,5.8658
19.1395,0.8439,4.5445
16.8521,0.8439,2.2571
16.9818,0.8439,2.3868
20.2347,0.844,5.6397
17.3428,0.844,2.7478
19.9792,0.8441,5.3842
17.4033,0.8441,2.8083
18.871,0.8442,4.276
20.1069,0.8444,5.5119
20.2197,0.8444,5.6247
16.7357,0.8447,2.1407
19.6468,0.8447,5.0518
20.6571,0.845,6.0621
19.8857,0.8451,5.2907
20.5527,0.8451,5.9577
17.3945,0.8451,2.7995
19.5633,0.8452,4.9683
16.8717,0.8453,2.2767
16.9689,0.8455,2.3739
16.9814,0.8455,2.3864
17.1892,0.8455,2.5942
17.2228,0.8457,2.6278
16.8354,0.8457,2.2404
16.8795,0.8457,2.2845
17.4877,0.8459,2.8927
20.6454,0.846,6.0504
17.1222,0.846,2.5272
20.6834,0.8461,6.0884
20.2697,0.8461,5.6747
16.0052,0.8461,1.4102
20.3461,0.8462,5.7511
18.6522,0.8462,4.0572
18.0794,0.8463,3.4844
20.1172,0.8463,5.5222
19.8449,0.8464,5.2499
19.9084,0.8465,5.3134
17.4592,0.8466,2.8642
17.564,0.8467,2.969
20.6714,0.8468,6.0764
17.5406,0.8468,2.9456
19.819,0.8469,5.224
17.3799,0.8469,2.7849
20.4414,0.847,5.8464
20.1348,0.847,5.5398
20.2453,0.8471,5.6503
17.3865,0.8471,2.7915
19.9951,0.8472,5.4001
19.0346,0.8472,4.4396
18.917,0.8472,4.322
20.3008,0.8473,5.7058
20.276,0.8473,5.681
20.254,0.8473,5.659
16.2926,0.8474,1.6976
20.5853,0.8474,5.9903
19.7223,0.8474,5.1273
18.2734,0.8475,3.6784
17.3815,0.8475,2.7865
19.965,0.8476,5.37
19.6054,0.8477,5.0104
20.2491,0.8478,5.6541
20.6488,0.8479,6.0538
16.6853,0.8479,2.0903
20.2626,0.848,5.6676
20.1247,0.8481,5.5297
19.8317,0.8483,5.2367
20.2063,0.8483,5.6113
17.183,0.8483,2.588
20.0882,0.8484,5.4932
20.4081,0.8487,5.8131
17.4641,0.8487,2.8691
17.0173,0.8487,2.4223
20.042,0.8488,5.447
17.3287,0.8489,2.7337
20.3475,0.8491,5.7525
16.9671,0.8492,2.3721
20.5687,0.8494,5.9737
17.2602,0.8494,2.6652
16.4529,0.8494,1.8579
16.4355,0.8494,1.8405
20.5144,0.8495,5.9194
20.5201,0.8496,5.9251
20.5635,0.8496,5.9685
20.2015,0.8496,5.6065
20.2835,0.8499,5.6885
18.1166,0.8499,3.5216
17.146,0.85,2.551
18.9819,0.85,4.3869
17.2563,0.85,2.6613
19.6226,0.8502,5.0276
17.084,0.8503,2.489
17.3526,0.8503,2.7576
20.3416,0.8504,5.7466
20.2354,0.8504,5.6404
20.4418,0.8505,5.8468
19.3424,0.8505,4.7474
20.2382,0.8506,5.6432
19.3674,0.8506,4.7724
17.2906,0.8507,2.6956
20.5195,0.851,5.9245
20.0914,0.8511,5.4964
20.2354,0.8511,5.6404
20.1619,0.8514,5.5669
19.9597,0.8514,5.3647
20.1943,0.8515,5.5993
19.8271,0.8515,5.2321
18.9252,0.8516,4.3302
20.2193,0.8518,5.6243
16.6181,0.8518,2.0231
20.26,0.8519,5.665
19.9893,0.8519,5.3943
20.2924,0.852,5.6974
20.6979,0.8521,6.1029
20.0544,0.8521,5.4594
17.745,0.8522,3.15
20.0698,0.8524,5.4748
17.2628,0.8524,2.6678
17.5697,0.8524,2.9747
17.3696,0.8524,2.7746
20.4385,0.8526,5.8435
20.0038,0.8526,5.4088
19.9352,0.8527,5.3402
20.7928,0.8528,6.1978
16.5009,0.8529,1.9059
19.9656,0.853,5.3706
20.4101,0.853,5.8151
19.9549,0.853,5.3599
19.9729,0.8531,5.3779
19.809,0.8533,5.214
20.2154,0.8533,5.6204
16.9039,0.8534,2.3089
20.2357,0.8535,5.6407
19.4911,0.8535,4.8961
15.8709,0.8535,1.2759
17.3511,0.8535,2.7561
19.6586,0.8536,5.0636
19.5108,0.8537,4.9158
20.1736,0.854,5.5786
17.3717,0.854,2.7767
20.4007,0.8543,5.8057
14.2895,0.8543,-0.3055
20.3296,0.8545,5.7346
20.614,0.8545,6.019
19.8055,0.8546,5.2105
16.4606,0.8546,1.8656
16.9253,0.8547,2.3303
19.9558,0.8548,5.3608
20.0227,0.8549,5.4277
19.87,0.855,5.275
16.0607,0.855,1.4657
19.5804,0.8551,4.9854
19.1007,0.8551,4.5057
20.0294,0.8553,5.4344
19.8851,0.8553,5.2901
17.1251,0.8554,2.5301
18.7317,0.8556,4.1367
20.0914,0.8557,5.4964
18.5648,0.8558,3.9698
20.6306,0.8558,6.0356
17.9252,0.8559,3.3302
20.509,0.856,5.914
20.1854,0.856,5.5904
19.234,0.8562,4.639
20.5712,0.8562,5.9762
20.4223,0.8563,5.8273
17.4713,0.8563,2.8763
20.4082,0.8564,5.8132
19.5885,0.8565,4.9935
15.3213,0.8566,0.7263
19.6407,0.8567,5.0457
20.1481,0.8567,5.5531
16.7731,0.8569,2.1781
20.0507,0.857,5.4557
17.4544,0.857,2.8594
20.2637,0.8571,5.6687
20.2229,0.8571,5.6279
20.2954,0.8573,5.7004
19.9931,0.8573,5.3981
20.3528,0.8576,5.7578
17.3455,0.8576,2.7505
17.3594,0.8577,2.7644
16.7614,0.8578,2.1664
20.3377,0.8583,5.7427
20.1293,0.8585,5.5343
19.8753,0.8586,5.2803
17.4137,0.8587,2.8187
20.243,0.8588,5.648
20.1391,0.8588,5.5441
19.9662,0.859,5.3712
17.5908,0.859,2.9958
17.429,0.8591,2.834
19.8327,0.8594,5.2377
20.2561,0.8595,5.6611
20.654,0.8598,6.059
20.3609,0.8599,5.7659
19.8145,0.8599,5.2195
16.9804,0.86,2.3854
15.9674,0.86,1.3724
19.2729,0.8601,4.6779
20.0506,0.8601,5.4556
20.734,0.8601,6.139
20.4569,0.8603,5.8619
15.8767,0.8603,1.2817
17.4213,0.8603,2.8263
16.3567,0.8604,1.7617
17.3671,0.8604,2.7721
20.5807,0.8605,5.9857
20.112,0.8605,5.517
16.9723,0.8606,2.3773
20.4824,0.8609,5.8874
16.3127,0.8611,1.7177
16.3136,0.8613,1.7186
17.4044,0.8613,2.8094
20.5612,0.8614,5.9662
18.4002,0.8614,3.8052
20.4688,0.8619,5.8738
16.8101,0.862,2.2151
20.4518,0.8621,5.8568
16.66,0.8621,2.065
20.6258,0.8622,6.0308
20.315,0.8622,5.72
20.2403,0.8624,5.6453
20.2461,0.8625,5.6511
19.6576,0.8625,5.0626
19.7805,0.8629,5.1855
17.0156,0.8629,2.4206
17.3054,0.8631,2.7104
17.4237,0.8633,2.8287
17.1582,0.8634,2.5632
17.1566,0.8636,2.5616
20.1742,0.8637,5.5792
20.6246,0.8638,6.0296
19.4864,0.8638,4.8914
20.3191,0.8639,5.7241
20.5483,0.8641,5.9533
17.2751,0.8642,2.6801
17.3543,0.8642,2.7593
20.7263,0.8643,6.1313
17.2211,0.8643,2.6261
20.3092,0.8645,5.7142
17.2593,0.8645,2.6643
20.2249,0.8646,5.6299
16.0843,0.8646,1.4893
16.0754,0.8646,1.4804
20.1221,0.8647,5.5271
18.4328,0.8647,3.8378
17.3256,0.8647,2.7306
15.936,0.8648,1.341
17.1442,0.8648,2.5492
16.4872,0.8651,1.8922
20.0153,0.8651,5.4203
20.0386,0.8651,5.4436
17.1037,0.8651,2.5087
17.2908,0.8652,2.6958
16.6424,0.8653,2.0474
17.3104,0.8654,2.7154
19.6786,0.8655,5.0836
20.5285,0.8655,5.9335
17.2845,0.8655,2.6895
17.219,0.8656,2.624
17.3362,0.8658,2.7412
19.517,0.8659,4.922
20.3324,0.8659,5.7374
19.8053,0.8661,5.2103
19.8449,0.8662,5.2499
20.2022,0.8662,5.6072
19.0653,0.8663,4.4703
17.1551,0.8666,2.5601
17.3637,0.8666,2.7687
20.0376,0.8667,5.4426
20.2759,0.8668,5.6809
19.4566,0.8669,4.8616
20.1669,0.867,5.5719
16.7003,0.8672,2.1053
18.7681,0.8673,4.1731
17.345,0.8674,2.75
20.5089,0.8675,5.9139
20.4177,0.8675,5.8227
17.3759,0.8675,2.7809
19.8089,0.8677,5.2139
16.8414,0.8678,2.2464
17.0618,0.8681,2.4668
20.2167,0.8683,5.6217
19.0646,0.8684,4.4696
17.4097,0.8684,2.8147
16.1716,0.8685,1.5766
20.2728,0.8686,5.6778
16.7761,0.8688,2.1811
19.7123,0.8691,5.1173
19.8274,0.8691,5.2324
15.7165,0.8691,1.1215
17.3893,0.8692,2.7943
16.7756,0.8693,2.1806
20.1921,0.8695,5.5971
19.8058,0.8696,5.2108
17.3462,0.8698,2.7512
16.9171,0.8699,2.3221
19.695,0.8701,5.1
20.1359,0.8701,5.5409
16.2899,0.8701,1.6949
16.4163,0.8701,1.8213
16.964,0.8702,2.369
20.5925,0.8702,5.9975
16.4177,0.8702,1.8227
15.7841,0.8702,1.1891
17.5781,0.8704,2.9831
15.4736,0.8705,0.8786
20.0844,0.8709,5.4894
20.328,0.8709,5.733
20.4246,0.8709,5.8296
17.4616,0.8709,2.8666
16.724,0.871,2.129
20.1315,0.8711,5.5365
19.9781,0.8711,5.3831
17.1247,0.8713,2.5297
16.8239,0.8713,2.2289
17.1371,0.8713,2.5421
16.9655,0.8714,2.3705
15.6958,0.8715,1.1008
20.6561,0.8716,6.0611
15.2214,0.8716,0.6264
19.696,0.8716,5.101
17.3586,0.8716,2.7636
20.5012,0.8718,5.9062
19.3779,0.8719,4.7829
20.0851,0.8719,5.4901
20.5053,0.8719,5.9103
20.246,0.8719,5.651
20.4066,0.8719,5.8116
20.6309,0.872,6.0359
17.0947,0.872,2.4997
20.3301,0.8721,5.7351
20.2239,0.8723,5.6289
17.3714,0.8724,2.7764
17.2043,0.8725,2.6093
20.0887,0.8726,5.4937
17.0424,0.8726,2.4474
20.1312,0.8728,5.5362
20.169,0.8728,5.574
17.0427,0.8728,2.4477
20.779,0.8729,6.184
17.2712,0.8729,2.6762
17.5065,0.8729,2.9115
20.4474,0.873,5.8524
20.6535,0.873,6.0585
17.396,0.873,2.801
16.6147,0.8731,2.0197
19.8702,0.8734,5.2752
16.1588,0.8734,1.5638
17.201,0.8734,2.606
15.9164,0.8735,1.3214
20.1925,0.8737,5.5975
16.2398,0.8738,1.6448
16.1362,0.8738,1.5412
19.7795,0.8739,5.1845
20.2674,0.874,5.6724
20.7581,0.8741,6.1631
19.853,0.8742,5.258
20.0417,0.8742,5.4467
20.3226,0.8743,5.7276
20.5456,0.8743,5.9506
16.3071,0.8746,1.7121
19.6583,0.8747,5.0633
20.011,0.8747,5.416
19.4396,0.8747,4.8446
20.3578,0.8749,5.7628
20.5161,0.875,5.9211
20.2939,0.875,5.6989
16.928,0.875,2.333
17.0783,0.8752,2.4833
19.918,0.8753,5.323
20.6265,0.8754,6.0315
16.8936,0.8754,2.2986
19.4469,0.8755,4.8519
20.5582,0.8756,5.9632
17.235,0.8756,2.64
17.3672,0.8757,2.7722
20.2608,0.8758,5.6658
17.1745,0.8758,2.5795
20.2644,0.8759,5.6694
20.2594,0.8759,5.6644
20.4201,0.8761,5.8251
16.833,0.8761,2.238
19.596,0.8762,5.001
17.1325,0.8762,2.5375
19.9648,0.8763,5.3698
20.6195,0.8763,6.0245
20.276,0.8763,5.681
16.4077,0.8763,1.8127
20.2342,0.8764,5.6392
19.7257,0.8764,5.1307
16.6884,0.8768,2.0934
16.8132,0.8768,2.2182
17.3372,0.8769,2.7422
17.0447,0.877,2.4497
14.6805,0.877,0.0855
16.9924,0.877,2.3974
17.0002,0.877,2.4052
20.0789,0.8771,5.4839
19.5987,0.8771,5.0037
17.1204,0.8771,2.5254
16.2259,0.8772,1.6309
19.7428,0.8773,5.1478
17.043,0.8773,2.448
16.9014,0.8774,2.3064
19.8821,0.8775,5.2871
16.9274,0.8775,2.3324
20.1781,0.8776,5.5831
20.0973,0.8776,5.5023
20.0075,0.8777,5.4125
16.9084,0.8777,2.3134
20.4652,0.8778,5.8702
19.8969,0.8778,5.3019
19.845,0.8778,5.25
17.0544,0.8778,2.4594
17.0726,0.8782,2.4776
14.5125,0.8782,-0.0825
20.6597,0.8784,6.0647
16.2717,0.8784,1.6767
20.2477,0.8785,5.6527
16.7114,0.8785,2.1164
18.8457,0.8787,4.2507
17.043,0.8787,2.448
19.9468,0.8788,5.3518
20.1618,0.8788,5.5668
20.2479,0.8788,5.6529
17.1564,0.8788,2.5614
16.7207,0.8789,2.1257
20.2756,0.8791,5.6806
19.145,0.8794,4.55
16.3574,0.8795,1.7624
20.6599,0.8796,6.0649
20.5252,0.8798,5.9302
16.8083,0.8798,2.2133
20.3411,0.8799,5.7461
20.6683,0.88,6.0733
16.8834,0.88,2.2884
19.6933,0.8802,5.0983
20.5,0.8803,5.905
16.8307,0.8805,2.2357
19.9618,0.8806,5.3668
16.6536,0.8806,2.0586
20.19,0.8808,5.595
20.3724,0.8812,5.7774
20.1405,0.8812,5.5455
18.7943,0.8812,4.1993
19.6818,0.8813,5.0868
20.464,0.8814,5.869
16.9745,0.8814,2.3795
20.5637,0.8815,5.9687
20.191,0.8816,5.596
20.0694,0.8818,5.4744
16.6541,0.8818,2.0591
20.3275,0.8819,5.7325
15.6724,0.8819,1.0774
17.0921,0.882,2.4971
20.5181,0.8821,5.9231
20.4952,0.8821,5.9002
16.6745,0.8822,2.0795
17.439,0.8822,2.844
20.1208,0.8823,5.5258
16.9714,0.8824,2.3764
20.2097,0.8826,5.6147
17.0133,0.8826,2.4183
16.298,0.8827,1.703
17.0698,0.8828,2.4748
16.4836,0.8829,1.8886
20.3758,0.8831,5.7808
20.3016,0.8831,5.7066
20.203,0.8832,5.608
20.1972,0.8834,5.6022
19.5268,0.8834,4.9318
19.8733,0.8834,5.2783
20.2141,0.8835,5.6191
16.3878,0.8835,1.7928
19.5918,0.8836,4.9968
17.1803,0.8836,2.5853
20.4659,0.8837,5.8709
20.2849,0.8838,5.6899
20.6572,0.8839,6.0622
17.2611,0.8839,2.6661
20.6065,0.884,6.0115
20.0874,0.8843,5.4924
16.8413,0.8846,2.2463
20.2002,0.8847,5.6052
17.1157,0.8847,2.5207
17.0244,0.8847,2.4294
