G,BP-RP,MG
20.3424,1.6508,7.0764
18.7708,1.6507,5.5048
20.6327,1.6502,7.3667
20.5135,1.6501,7.2475
20.2965,1.6498,7.0305
20.8709,1.6498,7.6049
11.495,1.6495,-1.771
20.762,1.6492,7.496
20.7285,1.649,7.4625
20.6056,1.6487,7.3396
20.3927,1.6485,7.1267
20.4741,1.6478,7.2081
20.5325,1.6478,7.2665
20.7308,1.6477,7.4648
11.5894,1.6476,-1.6766
11.7765,1.6472,-1.4895
20.5599,1.6471,7.2939
20.413,1.647,7.147
20.4187,1.6469,7.1527
19.4141,1.6466,6.1481
17.3408,1.6465,4.0748
20.3126,1.6465,7.0466
11.697,1.6461,-1.569
20.3422,1.646,7.0762
20.128,1.6459,6.862
20.4753,1.6456,7.2093
20.3912,1.6455,7.1252
20.2794,1.6454,7.0134
19.2138,1.6453,5.9478
20.4664,1.6451,7.2004
20.8611,1.6449,7.5951
20.47,1.6442,7.204
19.6545,1.6439,6.3885
20.2499,1.6433,6.9839
20.3518,1.6431,7.0858
19.8638,1.643,6.5978
20.3287,1.6424,7.0627
19.9219,1.6423,6.6559
20.1674,1.6423,6.9014
20.7325,1.6422,7.4665
20.6139,1.642,7.3479
20.5506,1.642,7.2846
19.9138,1.642,6.6478
20.5864,1.6415,7.3204
20.4188,1.6404,7.1528
19.9487,1.64,6.6827
20.298,1.6399,7.032
17.5425,1.6393,4.2765
20.5479,1.6393,7.2819
20.4184,1.639,7.1524
20.5855,1.6388,7.3195
20.7464,1.6385,7.4804
20.0776,1.6381,6.8116
20.1953,1.638,6.9293
20.7248,1.6374,7.4588
20.5395,1.637,7.2735
20.6116,1.637,7.3456
11.8087,1.6363,-1.4573
20.2707,1.6362,7.0047
19.9501,1.6361,6.6841
20.526,1.6359,7.26
20.6643,1.6359,7.3983
20.5132,1.6358,7.2472
20.3841,1.6353,7.1181
19.888,1.6351,6.622
20.7374,1.635,7.4714
20.5104,1.6343,7.2444
20.399,1.6341,7.133
11.8731,1.634,-1.3929
20.7219,1.634,7.4559
20.5124,1.6338,7.2464
20.5431,1.6338,7.2771
20.2758,1.6337,7.0098
19.3221,1.6332,6.0561
20.4377,1.6331,7.1717
20.3914,1.633,7.1254
20.6232,1.6326,7.3572
19.9294,1.6322,6.6634
20.2134,1.6319,6.9474
20.6653,1.6319,7.3993
20.4614,1.6319,7.1954
19.7976,1.6314,6.5316
11.8838,1.6311,-1.3822
11.6798,1.6308,-1.5862
20.0481,1.6308,6.7821
20.7042,1.6305,7.4382
20.8158,1.6301,7.5498
20.8203,1.6297,7.5543
20.7599,1.629,7.4939
19.9281,1.6288,6.6621
18.2164,1.6287,4.9504
19.9603,1.6285,6.6943
20.7828,1.6284,7.5168
20.0766,1.6277,6.8106
20.673,1.6277,7.407
20.2264,1.6275,6.9604
20.8856,1.6275,7.6196
20.5641,1.6273,7.2981
19.9918,1.6271,6.7258
20.4153,1.627,7.1493
11.6524,1.6268,-1.6136
20.6347,1.6267,7.3687
20.5268,1.6266,7.2608
20.5034,1.626,7.2374
20.7426,1.6252,7.4766
20.4128,1.6251,7.1468
20.5703,1.625,7.3043
20.8686,1.625,7.6026
20.5422,1.6241,7.2762
20.3239,1.6241,7.0579
20.167,1.6238,6.901
20.4428,1.6237,7.1768
20.4053,1.6234,7.1393
20.4604,1.6233,7.1944
20.1045,1.6231,6.8385
20.1032,1.6231,6.8372
19.3046,1.6227,6.0386
20.4033,1.6221,7.1373
20.6303,1.6221,7.3643
20.5079,1.6218,7.2419
20.701,1.6216,7.435
20.787,1.6214,7.521
20.7498,1.6212,7.4838
20.484,1.621,7.218
20.6862,1.6209,7.4202
20.6265,1.6208,7.3605
20.3434,1.6206,7.0774
20.6007,1.6204,7.3347
20.3963,1.6204,7.1303
20.7,1.6204,7.434
20.863,1.6196,7.597
19.3278,1.6195,6.0618
20.156,1.6195,6.89
20.7927,1.6194,7.5267
20.6883,1.6194,7.4223
20.8127,1.6192,7.5467
20.5369,1.6192,7.2709
20.1004,1.619,6.8344
20.7165,1.619,7.4505
20.6761,1.6189,7.4101
19.5906,1.6188,6.3246
19.9843,1.6188,6.7183
20.4033,1.6186,7.1373
20.89,1.6184,7.624
20.7944,1.6184,7.5284
20.6699,1.6183,7.4039
20.7717,1.6176,7.5057
16.9755,1.6173,3.7095
19.5532,1.6171,6.2872
20.545,1.6167,7.279
11.7568,1.6166,-1.5092
20.1922,1.6166,6.9262
20.7039,1.6165,7.4379
20.527,1.6164,7.261
20.2159,1.6163,6.9499
11.8779,1.616,-1.3881
20.7946,1.6156,7.5286
19.794,1.6155,6.528
20.7798,1.6154,7.5138
20.6067,1.6154,7.3407
19.6255,1.6152,6.3595
20.5676,1.6152,7.3016
20.2431,1.6152,6.9771
20.6399,1.615,7.3739
20.497,1.6148,7.231
20.6294,1.6146,7.3634
20.5012,1.6142,7.2352
20.3892,1.6141,7.1232
11.8196,1.614,-1.4464
20.7645,1.6139,7.4985
20.5215,1.6133,7.2555
20.3479,1.613,7.0819
19.8267,1.6126,6.5607
20.6519,1.6124,7.3859
20.6025,1.6117,7.3365
20.6814,1.6117,7.4154
18.84,1.6112,5.574
20.4258,1.6111,7.1598
20.8605,1.6111,7.5945
20.2367,1.6106,6.9707
20.1357,1.6104,6.8697
20.4195,1.6104,7.1535
20.7514,1.61,7.4854
19.8031,1.6099,6.5371
20.2904,1.6094,7.0244
20.6378,1.6093,7.3718
20.543,1.6092,7.277
20.6128,1.6092,7.3468
20.6759,1.6089,7.4099
19.9853,1.6088,6.7193
20.5425,1.6084,7.2765
11.7661,1.6083,-1.4999
20.2168,1.6083,6.9508
19.5227,1.6082,6.2567
11.6429,1.6079,-1.6231
20.3057,1.6073,7.0397
20.0397,1.6072,6.7737
11.8095,1.6071,-1.4565
20.7706,1.6071,7.5046
19.3078,1.607,6.0418
20.6406,1.607,7.3746
20.6586,1.6068,7.3926
20.7231,1.6068,7.4571
20.7343,1.6065,7.4683
20.8482,1.6065,7.5822
20.0312,1.6064,6.7652
19.2227,1.6064,5.9567
20.3319,1.6061,7.0659
20.4205,1.606,7.1545
20.2386,1.606,6.9726
20.5722,1.606,7.3062
20.3534,1.6058,7.0874
20.4275,1.6058,7.1615
20.7218,1.6058,7.4558
19.6639,1.6056,6.3979
20.4424,1.6053,7.1764
20.4402,1.605,7.1742
20.2841,1.605,7.0181
20.3146,1.6048,7.0486
20.1783,1.6046,6.9123
19.8401,1.6045,6.5741
11.2169,1.6042,-2.0491
20.115,1.6042,6.849
19.6924,1.6037,6.4264
20.2156,1.6037,6.9496
11.7287,1.6036,-1.5373
20.612,1.6032,7.346
20.4517,1.6031,7.1857
20.3633,1.603,7.0973
20.5571,1.6028,7.2911
20.1753,1.6024,6.9093
20.6118,1.6024,7.3458
20.4797,1.6024,7.2137
20.2285,1.6023,6.9625
20.4832,1.6023,7.2172
20.4979,1.6023,7.2319
20.5404,1.6021,7.2744
20.1939,1.6021,6.9279
16.9788,1.602,3.7128
20.3697,1.6017,7.1037
19.955,1.6017,6.689
20.394,1.6016,7.128
20.4506,1.6015,7.1846
19.5744,1.6009,6.3084
20.7913,1.6008,7.5253
20.5426,1.6008,7.2766
20.4105,1.6006,7.1445
20.2078,1.6005,6.9418
11.8696,1.6004,-1.3964
20.3737,1.6004,7.1077
19.0501,1.6003,5.7841
20.3555,1.6,7.0895
20.2904,1.6,7.0244
20.7011,1.5995,7.4351
20.7213,1.5994,7.4553
20.2125,1.5994,6.9465
20.2704,1.5992,7.0044
20.7162,1.5989,7.4502
20.5023,1.5981,7.2363
11.6804,1.598,-1.5856
19.953,1.598,6.687
11.7913,1.5978,-1.4747
11.6849,1.5976,-1.5811
20.7429,1.5975,7.4769
20.4703,1.5967,7.2043
20.5913,1.5966,7.3253
20.5427,1.5965,7.2767
20.8217,1.5965,7.5557
20.3771,1.5964,7.1111
19.7798,1.5964,6.5138
20.0013,1.596,6.7353
19.9622,1.5957,6.6962
20.6414,1.5957,7.3754
20.6939,1.5956,7.4279
20.8795,1.5953,7.6135
20.7727,1.5951,7.5067
20.5806,1.5946,7.3146
20.5388,1.5945,7.2728
20.1413,1.5935,6.8753
20.4125,1.5932,7.1465
20.6308,1.593,7.3648
20.8252,1.5925,7.5592
19.8032,1.5924,6.5372
20.5202,1.5924,7.2542
20.7,1.5923,7.434
20.693,1.5922,7.427
19.5598,1.5921,6.2938
20.1373,1.5919,6.8713
20.4348,1.5919,7.1688
20.6447,1.5918,7.3787
20.1619,1.5916,6.8959
20.6372,1.5916,7.3712
19.5904,1.5911,6.3244
20.4659,1.591,7.1999
20.5398,1.591,7.2738
20.0868,1.5908,6.8208
20.3033,1.5906,7.0373
20.1426,1.5905,6.8766
20.7502,1.5903,7.4842
20.1361,1.59,6.8701
19.1524,1.5897,5.8864
11.9028,1.5895,-1.3632
20.2206,1.5891,6.9546
20.5103,1.589,7.2443
15.627,1.5887,2.361
20.0951,1.5881,6.8291
20.0251,1.5881,6.7591
20.2936,1.5881,7.0276
11.939,1.588,-1.327
20.2784,1.588,7.0124
20.0911,1.588,6.8251
20.4684,1.5879,7.2024
20.7353,1.5879,7.4693
20.5107,1.5874,7.2447
19.9366,1.5869,6.6706
20.4833,1.5868,7.2173
20.5047,1.5866,7.2387
20.4833,1.5865,7.2173
20.6925,1.5862,7.4265
20.6798,1.5862,7.4138
20.5716,1.5861,7.3056
20.8626,1.586,7.5966
20.6881,1.5859,7.4221
19.9751,1.5858,6.7091
20.7378,1.5856,7.4718
20.8262,1.5855,7.5602
20.674,1.5855,7.408
11.884,1.5854,-1.382
20.4937,1.5851,7.2277
20.2424,1.585,6.9764
20.5599,1.585,7.2939
20.5253,1.585,7.2593
20.1361,1.5849,6.8701
20.8143,1.5848,7.5483
20.6187,1.5845,7.3527
20.4861,1.5842,7.2201
20.606,1.5842,7.34
20.5257,1.5842,7.2597
20.3923,1.5841,7.1263
20.3715,1.5838,7.1055
19.6144,1.5836,6.3484
20.6059,1.5836,7.3399
20.5375,1.5833,7.2715
20.1504,1.5831,6.8844
20.4298,1.5831,7.1638
20.6755,1.583,7.4095
20.183,1.5828,6.917
20.4968,1.5826,7.2308
20.3082,1.5819,7.0422
20.3854,1.5818,7.1194
20.7625,1.5817,7.4965
18.1085,1.5816,4.8425
11.7174,1.5814,-1.5486
20.437,1.5813,7.171
20.1506,1.5812,6.8846
19.9587,1.5811,6.6927
20.4642,1.5811,7.1982
20.4336,1.581,7.1676
20.5922,1.5809,7.3262
11.996,1.5808,-1.27
20.3176,1.5804,7.0516
20.5106,1.5802,7.2446
20.5814,1.5798,7.3154
20.7639,1.5798,7.4979
20.5922,1.5797,7.3262
20.2616,1.5796,6.9956
20.3324,1.5796,7.0664
20.4655,1.5795,7.1995
20.5615,1.5795,7.2955
11.7766,1.5794,-1.4894
20.5547,1.5792,7.2887
20.2141,1.579,6.9481
20.4586,1.5787,7.1926
20.1868,1.5786,6.9208
20.4343,1.5786,7.1683
20.4584,1.5784,7.1924
20.6048,1.5782,7.3388
19.9663,1.5776,6.7003
20.5247,1.5776,7.2587
20.5733,1.5775,7.3073
20.4405,1.5773,7.1745
20.4693,1.5773,7.2033
20.2126,1.577,6.9466
20.6137,1.5769,7.3477
20.6121,1.5767,7.3461
20.6742,1.5765,7.4082
19.9519,1.5764,6.6859
20.3012,1.5764,7.0352
11.9549,1.5762,-1.3111
20.3409,1.5762,7.0749
20.3903,1.5762,7.1243
20.1467,1.5761,6.8807
19.6447,1.5759,6.3787
19.94,1.5758,6.674
19.6267,1.5757,6.3607
20.5287,1.5757,7.2627
20.8106,1.5755,7.5446
11.954,1.5754,-1.312
20.4402,1.5754,7.1742
20.6355,1.5754,7.3695
11.9024,1.5753,-1.3636
20.5027,1.5752,7.2367
20.5642,1.5751,7.2982
20.7142,1.575,7.4482
20.4136,1.575,7.1476
20.7577,1.5749,7.4917
11.7289,1.5748,-1.5371
20.462,1.5746,7.196
20.2802,1.5746,7.0142
20.7203,1.5743,7.4543
20.3826,1.5742,7.1166
20.7105,1.5742,7.4445
20.5653,1.5742,7.2993
20.1972,1.574,6.9312
19.7557,1.5738,6.4897
20.6286,1.5735,7.3626
19.7986,1.5734,6.5326
20.7583,1.5733,7.4923
11.9813,1.5732,-1.2847
19.1841,1.573,5.9181
20.3837,1.5729,7.1177
20.2179,1.5729,6.9519
20.3104,1.5728,7.0444
20.4864,1.5727,7.2204
20.6129,1.5726,7.3469
20.7826,1.5726,7.5166
20.6138,1.5725,7.3478
20.2538,1.5723,6.9878
20.7619,1.5722,7.4959
18.4734,1.572,5.2074
11.6586,1.5718,-1.6074
20.6643,1.5717,7.3983
20.4914,1.5712,7.2254
19.0864,1.5711,5.8204
20.8331,1.5711,7.5671
20.5946,1.5709,7.3286
11.5025,1.5708,-1.7635
19.4821,1.5705,6.2161
20.5372,1.5703,7.2712
20.4655,1.5703,7.1995
11.6395,1.5701,-1.6265
20.2132,1.5699,6.9472
20.3903,1.5698,7.1243
20.5357,1.5698,7.2697
19.5086,1.5697,6.2426
20.4966,1.5695,7.2306
20.6936,1.5695,7.4276
20.6538,1.5694,7.3878
20.5838,1.5692,7.3178
19.0022,1.569,5.7362
12.0171,1.5689,-1.2489
20.5651,1.5688,7.2991
20.5303,1.5687,7.2643
20.8294,1.5687,7.5634
19.8692,1.5684,6.6032
20.5165,1.568,7.2505
20.1193,1.5679,6.8533
20.4398,1.5679,7.1738
20.7004,1.5675,7.4344
20.4914,1.5663,7.2254
20.3987,1.5662,7.1327
19.037,1.5662,5.771
20.2874,1.5662,7.0214
20.6479,1.566,7.3819
20.5049,1.5657,7.2389
20.3344,1.5657,7.0684
20.3315,1.5657,7.0655
20.2001,1.5652,6.9341
20.4991,1.5652,7.2331
20.3777,1.5649,7.1117
20.3984,1.5649,7.1324
20.4314,1.5648,7.1654
20.7109,1.5648,7.4449
19.7328,1.5647,6.4668
19.9539,1.5647,6.6879
19.9275,1.5646,6.6615
19.8924,1.5646,6.6264
20.5484,1.5645,7.2824
20.4152,1.5644,7.1492
20.6521,1.5644,7.3861
20.2574,1.5644,6.9914
20.338,1.5639,7.072
17.82,1.5639,4.554
20.3033,1.5637,7.0373
20.6135,1.5636,7.3475
20.588,1.5635,7.322
19.7518,1.5635,6.4858
20.4478,1.5635,7.1818
20.4841,1.5634,7.2181
20.5845,1.5634,7.3185
20.5664,1.5634,7.3004
20.8317,1.5634,7.5657
19.8154,1.5632,6.5494
20.3533,1.5632,7.0873
20.1852,1.5628,6.9192
20.5656,1.5628,7.2996
20.0693,1.5626,6.8033
11.9232,1.5625,-1.3428
11.9946,1.5625,-1.2714
20.4594,1.5621,7.1934
20.4778,1.562,7.2118
20.1204,1.5619,6.8544
20.1117,1.5617,6.8457
20.3764,1.5617,7.1104
20.3976,1.5614,7.1316
20.5107,1.5614,7.2447
20.8795,1.5614,7.6135
20.5954,1.5612,7.3294
20.4965,1.5612,7.2305
20.3835,1.5611,7.1175
20.3415,1.5609,7.0755
11.8321,1.5608,-1.4339
20.7823,1.5607,7.5163
20.2588,1.5605,6.9928
20.3729,1.5602,7.1069
20.2318,1.5602,6.9658
20.4194,1.5601,7.1534
20.5522,1.5601,7.2862
20.0182,1.5598,6.7522
20.2622,1.5597,6.9962
19.989,1.559,6.723
20.3586,1.5589,7.0926
20.6381,1.5588,7.3721
20.3471,1.5585,7.0811
20.6486,1.5585,7.3826
19.5595,1.5585,6.2935
20.7576,1.5585,7.4916
20.1957,1.5584,6.9297
20.4613,1.5582,7.1953
19.8614,1.5581,6.5954
20.3951,1.5581,7.1291
20.2045,1.558,6.9385
20.6113,1.558,7.3453
19.894,1.558,6.628
17.9099,1.5579,4.6439
20.1729,1.5579,6.9069
19.6401,1.5579,6.3741
19.644,1.5578,6.378
20.4768,1.5575,7.2108
18.6362,1.5574,5.3702
20.7963,1.5571,7.5303
20.1326,1.557,6.8666
20.4193,1.5569,7.1533
20.4211,1.5568,7.1551
11.9825,1.5561,-1.2835
20.7133,1.5561,7.4473
19.1878,1.5557,5.9218
20.3277,1.5556,7.0617
20.2116,1.5555,6.9456
20.2014,1.5551,6.9354
19.3298,1.5551,6.0638
20.729,1.5551,7.463
20.3143,1.555,7.0483
12.0219,1.5549,-1.2441
20.4029,1.5549,7.1369
20.3463,1.5547,7.0803
20.4339,1.5547,7.1679
20.6382,1.5547,7.3722
18.2904,1.5546,5.0244
20.5668,1.5546,7.3008
20.2783,1.5545,7.0123
20.7743,1.5543,7.5083
20.6781,1.5542,7.4121
19.9324,1.5541,6.6664
20.5103,1.5541,7.2443
20.0934,1.5539,6.8274
20.1368,1.5538,6.8708
20.2622,1.5538,6.9962
19.9177,1.5538,6.6517
20.2343,1.5537,6.9683
20.4202,1.5537,7.1542
20.8089,1.5537,7.5429
20.6934,1.5537,7.4274
20.4276,1.5534,7.1616
20.0421,1.5532,6.7761
20.6006,1.5531,7.3346
20.6424,1.5531,7.3764
20.6576,1.5529,7.3916
19.557,1.5527,6.291
20.6067,1.5527,7.3407
20.5883,1.5523,7.3223
20.6839,1.5522,7.4179
20.2931,1.5521,7.0271
20.5305,1.5521,7.2645
20.1262,1.5521,6.8602
12.11,1.552,-1.156
20.1479,1.552,6.8819
20.5297,1.5519,7.2637
20.3489,1.5515,7.0829
20.3047,1.5514,7.0387
18.7605,1.5512,5.4945
20.362,1.5512,7.096
20.7755,1.5512,7.5095
20.7237,1.5512,7.4577
11.8844,1.5511,-1.3816
20.4968,1.5511,7.2308
20.6005,1.5511,7.3345
20.4236,1.551,7.1576
20.6063,1.5508,7.3403
20.1786,1.5507,6.9126
20.4152,1.5506,7.1492
20.1874,1.5502,6.9214
19.0032,1.5502,5.7372
11.3779,1.5498,-1.8881
20.5246,1.5497,7.2586
20.5649,1.5494,7.2989
11.9764,1.5493,-1.2896
19.2262,1.5493,5.9602
20.7837,1.5493,7.5177
20.639,1.5492,7.373
20.4431,1.549,7.1771
20.5237,1.5488,7.2577
20.3376,1.5487,7.0716
20.0489,1.5486,6.7829
20.6189,1.5486,7.3529
20.7076,1.5485,7.4416
20.4663,1.5484,7.2003
20.2906,1.5482,7.0246
20.2078,1.5481,6.9418
20.3868,1.5481,7.1208
19.931,1.5478,6.665
20.7048,1.5478,7.4388
19.9051,1.5477,6.6391
20.5104,1.5476,7.2444
11.9917,1.5475,-1.2743
18.9263,1.5474,5.6603
19.5683,1.5473,6.3023
20.1556,1.5471,6.8896
20.0273,1.5468,6.7613
20.4875,1.546,7.2215
20.6304,1.546,7.3644
20.2109,1.546,6.9449
20.3778,1.5458,7.1118
18.9005,1.5457,5.6345
20.5835,1.5457,7.3175
11.8109,1.5454,-1.4551
20.174,1.5452,6.908
20.6765,1.5452,7.4105
20.1763,1.545,6.9103
20.534,1.5449,7.268
11.9824,1.5448,-1.2836
20.7618,1.5448,7.4958
18.5993,1.5447,5.3333
19.8034,1.5447,6.5374
20.5198,1.5447,7.2538
12.0023,1.5446,-1.2637
20.4284,1.5444,7.1624
20.3356,1.5444,7.0696
20.6382,1.5442,7.3722
20.4786,1.544,7.2126
20.466,1.5439,7.2
20.4886,1.5439,7.2226
19.1681,1.5434,5.9021
20.7919,1.5433,7.5259
18.2524,1.5431,4.9864
20.2689,1.5431,7.0029
20.4388,1.5431,7.1728
18.7587,1.543,5.4927
20.4484,1.543,7.1824
20.3632,1.5428,7.0972
20.2566,1.5427,6.9906
20.1159,1.5427,6.8499
20.5976,1.5425,7.3316
20.4215,1.5424,7.1555
20.3918,1.5423,7.1258
20.1116,1.5422,6.8456
20.5204,1.5422,7.2544
20.3306,1.542,7.0646
12.0257,1.5419,-1.2403
20.6911,1.5419,7.4251
20.2835,1.5417,7.0175
20.1006,1.5416,6.8346
20.532,1.5415,7.266
11.907,1.5412,-1.359
19.9804,1.5412,6.7144
20.6704,1.5412,7.4044
12.0973,1.5411,-1.1687
20.3926,1.5411,7.1266
20.1777,1.5411,6.9117
20.6158,1.5411,7.3498
20.5458,1.541,7.2798
20.5791,1.541,7.3131
20.2626,1.5409,6.9966
19.9368,1.5408,6.6708
19.9101,1.5408,6.6441
20.5295,1.5407,7.2635
20.6048,1.5403,7.3388
20.6725,1.5403,7.4065
20.6853,1.5402,7.4193
20.1714,1.5399,6.9054
20.5324,1.5397,7.2664
19.6015,1.5396,6.3355
20.3396,1.5396,7.0736
20.325,1.5395,7.059
20.2452,1.5394,6.9792
20.2062,1.5392,6.9402
19.8883,1.5392,6.6223
20.5585,1.5392,7.2925
20.4612,1.5391,7.1952
20.155,1.539,6.889
20.531,1.5386,7.265
20.6249,1.5386,7.3589
20.4162,1.5385,7.1502
20.2125,1.5385,6.9465
20.5982,1.5385,7.3322
20.8534,1.5385,7.5874
20.7086,1.5384,7.4426
12.1039,1.5382,-1.1621
12.2016,1.5378,-1.0644
20.1814,1.5375,6.9154
20.0082,1.5375,6.7422
12.0876,1.5374,-1.1784
20.1959,1.5373,6.9299
19.5474,1.5373,6.2814
20.0325,1.5372,6.7665
11.7363,1.5371,-1.5297
20.417,1.537,7.151
20.3629,1.537,7.0969
18.1793,1.5367,4.9133
20.5897,1.5367,7.3237
20.5478,1.5367,7.2818
20.1877,1.5365,6.9217
20.1698,1.5365,6.9038
20.3971,1.5364,7.1311
20.2857,1.5364,7.0197
19.7792,1.5362,6.5132
20.5972,1.5361,7.3312
20.1707,1.536,6.9047
20.4243,1.5358,7.1583
20.5635,1.5358,7.2975
20.4023,1.5357,7.1363
20.6107,1.5357,7.3447
20.4577,1.5356,7.1917
20.3739,1.5356,7.1079
20.5437,1.5356,7.2777
20.6435,1.5354,7.3775
20.4283,1.5351,7.1623
20.434,1.5349,7.168
20.2034,1.5348,6.9374
20.6916,1.5345,7.4256
20.4662,1.5343,7.2002
20.5139,1.5341,7.2479
19.8985,1.534,6.6325
20.5697,1.534,7.3037
20.2578,1.5339,6.9918
20.2969,1.5339,7.0309
20.1637,1.5338,6.8977
20.5959,1.5337,7.3299
20.4138,1.5337,7.1478
15.0084,1.5335,1.7424
20.3149,1.5335,7.0489
20.6789,1.5335,7.4129
20.3353,1.5334,7.0693
20.4557,1.5333,7.1897
19.0936,1.5333,5.8276
20.7388,1.5333,7.4728
20.2716,1.5332,7.0056
19.775,1.533,6.509
20.4926,1.5328,7.2266
20.5807,1.5326,7.3147
20.6981,1.5324,7.4321
20.4186,1.5323,7.1526
20.672,1.5323,7.406
19.9797,1.5322,6.7137
20.7093,1.532,7.4433
20.4764,1.5318,7.2104
20.3957,1.5318,7.1297
20.8039,1.5318,7.5379
20.5056,1.5316,7.2396
20.3284,1.5313,7.0624
20.0895,1.5313,6.8235
20.6781,1.5312,7.4121
20.4844,1.5311,7.2184
20.191,1.5309,6.925
20.0755,1.5308,6.8095
20.3532,1.5307,7.0872
19.9716,1.5307,6.7056
20.4924,1.5307,7.2264
20.0588,1.5305,6.7928
20.3335,1.5305,7.0675
20.4831,1.5304,7.2171
20.3425,1.5303,7.0765
20.6261,1.5303,7.3601
12.2271,1.5302,-1.0389
11.8658,1.5301,-1.4002
16.9404,1.5301,3.6744
20.288,1.53,7.022
20.4628,1.5298,7.1968
20.2055,1.5296,6.9395
20.5543,1.5296,7.2883
20.5068,1.5295,7.2408
20.4566,1.5294,7.1906
20.3576,1.5292,7.0916
20.6712,1.5292,7.4052
20.5853,1.5291,7.3193
20.4161,1.5288,7.1501
20.3153,1.5287,7.0493
20.591,1.5287,7.325
19.7563,1.5287,6.4903
20.856,1.5286,7.59
20.2526,1.5285,6.9866
19.5914,1.5284,6.3254
20.1984,1.5283,6.9324
20.5517,1.5282,7.2857
19.2193,1.5278,5.9533
20.4733,1.5277,7.2073
19.3398,1.5276,6.0738
20.7567,1.5273,7.4907
18.847,1.5272,5.581
20.3572,1.5271,7.0912
20.5502,1.5271,7.2842
20.8848,1.5271,7.6188
11.714,1.527,-1.552
20.4301,1.5269,7.1641
20.2227,1.5269,6.9567
19.8787,1.5266,6.6127
20.684,1.5266,7.418
20.661,1.5266,7.395
20.3242,1.5265,7.0582
19.5185,1.5264,6.2525
20.4996,1.5264,7.2336
20.4484,1.5264,7.1824
20.6506,1.5264,7.3846
20.5349,1.5263,7.2689
20.6966,1.5262,7.4306
20.1078,1.526,6.8418
20.525,1.526,7.259
18.6159,1.5259,5.3499
20.2444,1.5259,6.9784
20.2728,1.5259,7.0068
20.708,1.5259,7.442
20.4908,1.5258,7.2248
20.0804,1.5258,6.8144
20.5431,1.5257,7.2771
19.5758,1.5254,6.3098
20.3913,1.5254,7.1253
11.6122,1.5253,-1.6538
20.1992,1.5253,6.9332
20.3809,1.5252,7.1149
19.2479,1.525,5.9819
20.2932,1.525,7.0272
20.7415,1.525,7.4755
20.6514,1.525,7.3854
20.0236,1.5249,6.7576
20.3283,1.5248,7.0623
20.4894,1.5248,7.2234
19.8334,1.5247,6.5674
20.1072,1.5247,6.8412
20.6649,1.5246,7.3989
20.366,1.5245,7.1
20.5732,1.5244,7.3072
20.6509,1.5243,7.3849
20.505,1.5242,7.239
19.7879,1.5241,6.5219
20.7394,1.524,7.4734
20.686,1.5239,7.42
20.1277,1.5238,6.8617
20.6394,1.5236,7.3734
20.5806,1.5236,7.3146
20.006,1.5234,6.74
20.7002,1.5234,7.4342
12.6754,1.5232,-0.5906
20.3935,1.5232,7.1275
20.6393,1.523,7.3733
20.5281,1.5228,7.2621
20.3722,1.5226,7.1062
20.5129,1.5226,7.2469
20.4545,1.5219,7.1885
20.4421,1.5218,7.1761
20.612,1.5217,7.346
20.3456,1.5214,7.0796
20.3261,1.5214,7.0601
20.4416,1.5213,7.1756
20.4724,1.5213,7.2064
12.1285,1.5212,-1.1375
20.7844,1.5212,7.5184
20.7331,1.5209,7.4671
19.8178,1.5209,6.5518
12.0837,1.5207,-1.1823
19.88,1.5207,6.614
17.4927,1.5204,4.2267
20.096,1.5204,6.83
20.5635,1.5204,7.2975
20.1407,1.5203,6.8747
20.8317,1.5203,7.5657
19.9542,1.5202,6.6882
20.3301,1.5201,7.0641
20.5223,1.5201,7.2563
20.3072,1.52,7.0412
20.4718,1.52,7.2058
20.4723,1.52,7.2063
18.8937,1.5199,5.6277
19.2711,1.5199,6.0051
20.1207,1.5198,6.8547
20.372,1.5198,7.106
20.6527,1.5198,7.3867
20.1108,1.5198,6.8448
20.7615,1.5197,7.4955
20.7514,1.5196,7.4854
20.7184,1.5195,7.4524
20.5847,1.5194,7.3187
19.9613,1.5189,6.6953
20.5008,1.5187,7.2348
20.279,1.5186,7.013
20.5536,1.5186,7.2876
20.1485,1.5185,6.8825
19.8353,1.5183,6.5693
20.4296,1.5183,7.1636
20.6303,1.5182,7.3643
20.4878,1.518,7.2218
20.1653,1.518,6.8993
20.6598,1.518,7.3938
20.2973,1.5179,7.0313
19.9864,1.5179,6.7204
20.1113,1.5178,6.8453
20.2596,1.5177,6.9936
20.4609,1.5176,7.1949
20.7425,1.5175,7.4765
20.3849,1.5174,7.1189
20.6728,1.5173,7.4068
20.0518,1.5172,6.7858
19.9625,1.5172,6.6965
20.4514,1.5172,7.1854
20.3979,1.5172,7.1319
20.3656,1.5171,7.0996
12.2727,1.517,-0.9933
20.5545,1.517,7.2885
20.3556,1.5166,7.0896
20.3922,1.5166,7.1262
12.1678,1.5165,-1.0982
20.3855,1.5164,7.1195
20.3152,1.5164,7.0492
20.5857,1.5163,7.3197
20.3439,1.5162,7.0779
20.1202,1.5161,6.8542
16.9153,1.5159,3.6493
20.0548,1.5159,6.7888
19.2258,1.5159,5.9598
20.2488,1.5159,6.9828
20.6298,1.5157,7.3638
20.4423,1.5155,7.1763
20.6399,1.5153,7.3739
20.4304,1.5153,7.1644
11.8552,1.5152,-1.4108
19.8973,1.5152,6.6313
20.441,1.5151,7.175
20.1116,1.5151,6.8456
