logT_1_zahb,logrho_1_zahb,logT_3_zahb,logrho_3_zahb,logT_10_zahb,logrho_10_zahb,logT_30_zahb,logrho_30_zahb,logT_1_heignite,logrho_1_heignite,logT_3_heignite,logrho_3_heignite,M_zams,logT_zams,logrho_zams,M_zahb,logT_zahb,logrho_zahb
7.399884947,1.886508659,7.390258694,1.601389341,7.368597273,0.39200066,7.449585931,-0.303602447,7.454878394,0.438728737,7.415339054,1.465294908,,,,,,
7.400913476,1.892022552,7.391291362,1.605096615,7.369569475,0.394996716,7.451213535,-0.299137022,7.455523624,0.440767494,7.416125903,1.468055588,,,,,,
7.401629633,1.895954983,7.392063729,1.607874336,7.37090545,0.399106408,7.452300781,-0.296170109,7.456490935,0.443818448,7.417069148,1.471373289,,,,,,
7.402254261,1.899452979,7.392834747,1.610654923,7.372606159,0.404349481,7.453456358,-0.293018605,7.457780695,0.44789347,7.418011238,1.474692109,,,,,,
7.403240345,1.905093103,7.393604402,1.613438213,7.373882145,0.408292899,7.454681201,-0.289675786,7.459069989,0.451966715,7.418952163,1.478011236,,,,,,
7.404231331,1.911020625,7.394372682,1.616224939,7.374732331,0.410914727,7.455909709,-0.286322752,7.460144279,0.455364426,7.419891912,1.481331132,,,,,,
7.404945594,1.915403564,7.395139577,1.619013126,7.375582464,0.413536686,7.45714191,-0.28295942,7.461003293,0.45807793,7.420830475,1.484651274,,,,,,
7.405708553,1.92022967,7.395905074,1.621803145,7.376432545,0.416158758,7.458819361,-0.278400581,7.462290867,0.462135487,7.421533689,1.487145064,,,,,,
7.406399468,1.92473984,7.396669161,1.624596318,7.37731281,0.41887379,7.460419175,-0.274009634,7.464435797,0.468894366,7.42200207,1.488805565,,,,,,
7.407021937,1.928919193,7.397431824,1.627392953,7.378223315,0.421682829,7.461487863,-0.271091965,7.467009135,0.477021051,7.422703998,1.491293359,,,,,,
7.407555654,1.932605977,7.39819305,1.630191101,7.379133767,0.424491993,7.462559373,-0.268166433,7.469794226,0.485804679,7.423794556,1.495166919,,,,,,
7.408005301,1.935782882,7.399332213,1.634384186,7.380044166,0.427301271,7.463633723,-0.265232981,7.473218304,0.496589023,7.425038932,1.499596345,,,,,,
7.408514238,1.939462224,7.400845869,1.639998204,7.380954515,0.430110651,7.465248539,-0.260847208,7.477068103,0.508739497,7.425970877,1.502923549,,,,,,
7.409077654,1.943660202,7.401977094,1.64422668,7.381864815,0.432920206,7.46705611,-0.255892889,7.481232608,0.521856666,7.426901311,1.506239428,,,,,,
7.409639207,1.94797853,7.40272939,1.647044146,7.38277507,0.435729925,7.468508998,-0.251924827,7.485713307,0.535990085,7.427830699,1.509567324,,,,,,
7.410197583,1.952419765,7.40348014,1.649865788,7.383685279,0.438539792,7.469967164,-0.247942048,7.489657813,0.548463997,7.428449495,1.511781775,,,,,,
7.410810372,1.957469298,7.404229327,1.652691163,7.384686358,0.441629017,7.47143066,-0.243944412,7.493063699,0.559200343,7.42906771,1.513996981,,,,,,
7.411374587,1.962333839,7.404976933,1.655520591,7.3857785,0.445001256,7.472993633,-0.239678745,7.49604221,0.568609294,7.429993824,1.51731495,,,,,,
7.412003824,1.967948569,7.405722939,1.658354385,7.386870586,0.448373699,7.474657963,-0.23513173,7.498274049,0.575654267,7.431226707,1.521748375,,,,,,
7.412549323,1.973119533,7.406467326,1.6611927,7.38796262,0.451746347,7.475912061,-0.231690838,7.501454636,0.585606983,7.432149886,1.525080751,,,,,,
7.413034383,1.977889274,7.407210074,1.664035805,7.388872799,0.454560336,7.476749489,-0.229402755,7.505591077,0.598663048,7.432764508,1.52729984,,,,,,
7.413677826,1.984418528,7.408321229,1.668301334,7.389600768,0.456809018,7.478007681,-0.225979319,7.509403171,0.610673385,7.433531877,1.530074187,,,,,,
7.414211062,1.990730246,7.409428252,1.672595942,7.390692236,0.460174416,7.479881211,-0.220869082,7.512578208,0.620710703,7.434451474,1.533404563,,,,,,
7.414527973,1.994733784,7.41016423,1.675460384,7.391784563,0.463556015,7.48143701,-0.2165948,7.514798018,0.627715743,7.435369643,1.53673452,,,,,,
7.41468574,1.998446475,7.410898458,1.678331078,7.392512459,0.465805224,7.482476327,-0.213754262,7.516698787,0.633703684,7.436286366,1.540066101,,,,,,
7.414788912,2.001675942,7.411630912,1.681208055,7.393240339,0.46805458,7.484038498,-0.20950678,7.518650965,0.639852004,7.437201619,1.543398362,,,,,,
7.414863654,2.004881397,7.4124224,1.684331294,7.394331678,0.47142101,7.485610908,-0.205185671,7.520654643,0.646164634,7.43811538,1.546732318,,,,,,
7.41491109,2.007729002,7.413272346,1.687704286,7.395787352,0.475920557,7.486661361,-0.202314088,7.523444773,0.654918131,7.439027626,1.55006781,,,,,,
7.414947582,2.010967447,7.414119764,1.691086391,7.396879529,0.479303373,7.488145504,-0.198274298,7.526708798,0.665221621,7.439938331,1.553405569,,,,,,
7.414973403,2.013138829,7.414964611,1.69447855,7.397607331,0.481553398,7.489590764,-0.194303499,7.529652843,0.674499889,7.440998807,1.55729873,,,,,,
7.414999096,2.015497803,7.415626503,1.697154014,7.398335123,0.483803581,7.490556125,-0.191664012,7.532384437,0.68311943,7.442208149,1.561756715,,,,,,
7.415024653,2.018333373,7.416106913,1.699101556,7.399062906,0.486053911,7.491813798,-0.188235162,7.534169971,0.688770179,7.443113289,1.565109186,,,,,,
7.415051654,2.021982822,7.416826018,1.702025389,7.399790682,0.488304364,7.493368424,-0.18398384,7.535219007,0.692076966,7.443715767,1.567339146,,,,,,
7.415072953,2.024853165,7.417781536,1.705941737,7.400881877,0.491672382,7.494929317,-0.179715044,7.536320019,0.695546784,7.444317497,1.569569508,,,,,,
7.415087104,2.027034588,7.418733428,1.709872666,7.402337389,0.496174061,7.49649654,-0.175428597,7.53747306,0.699181876,7.444918471,1.571793906,,,,,,
7.415101317,2.029534832,7.419563209,1.713326955,7.403792886,0.500676178,7.498072526,-0.171117944,7.538625629,0.702815745,7.445814363,1.575100688,,,,,,
7.415115588,2.031971277,7.420272232,1.716295995,7.405248374,0.505178766,7.499657389,-0.166782562,7.539777727,0.706448362,7.44700348,1.579535151,,,,,,
7.415129801,2.034624894,7.4209791,1.71927468,7.406340445,0.508563958,7.500851508,-0.163502656,7.540877073,0.709915863,7.448189431,1.583992521,,,,,,
7.415143952,2.037452181,7.421683777,1.722263108,7.407068188,0.510815572,7.501648876,-0.161321281,7.541923618,0.713216116,7.449372121,1.58846132,,,,,,
7.415157848,2.040514977,7.422503191,1.725760266,7.407795932,0.513067323,7.502846872,-0.158056996,7.542969772,0.716515394,7.450256921,1.591830495,,,,,,
7.41517149,2.043576258,7.423435753,1.729777922,7.408523677,0.515319159,7.504451636,-0.153666117,7.544015538,0.719813691,7.450845729,1.594076893,,,,,,
7.415183469,2.046513536,7.424132267,1.732808584,7.409433173,0.518130713,7.506063173,-0.149256352,7.545060915,0.723111045,7.451727334,1.597449537,,,,,,
7.415193808,2.049183361,7.424595436,1.734832698,7.410524804,0.521509063,7.507681552,-0.144827504,7.546105903,0.726407384,7.452899634,1.60196823,,,,,,
7.415206078,2.052513899,7.425288412,1.737874752,7.411616445,0.524887839,7.509306846,-0.140379374,7.547150502,0.729702798,7.454068252,1.606505711,,,,,,
7.415220245,2.056580868,7.426208306,1.741955352,7.412708098,0.528267057,7.510941576,-0.135905166,7.548194713,0.732997248,7.454942159,1.6099314,,,,,,
7.41523089,2.0598119,7.42712378,1.746058507,7.413799766,0.531646812,7.512585867,-0.131404307,7.549238534,0.736290736,7.455523595,1.612211746,,,,,,
7.415238066,2.062130225,7.428034733,1.750185216,7.41489145,0.535026765,7.513825059,-0.127997815,7.550281968,0.739583336,7.45639398,1.615630386,,,,,,
7.415245222,2.064522668,7.428941056,1.754336883,7.415983152,0.538407152,7.514652604,-0.125732424,7.551325013,0.742875042,7.457550844,1.620208124,,,,,,
7.415252358,2.0669902,7.429842642,1.758512197,7.417074874,0.5417879,7.515896054,-0.122342672,7.55236767,0.746165853,7.458703547,1.62480517,,,,,,
7.415259548,2.069526142,7.43051537,1.761663644,7.41789394,0.544328211,7.51756211,-0.117781109,7.553514028,0.749782333,7.459708566,1.628847177,,,,,,
7.415266791,2.072166426,7.430962507,1.763770342,7.418439818,0.546018865,7.519235578,-0.113198876,7.554764191,0.753728995,7.460567383,1.632319339,,,,,,
7.415274012,2.074883968,7.431631167,1.766939148,7.419258386,0.548550598,7.520916537,-0.108595749,7.556013794,0.757674462,7.461423651,1.635802298,,,,,,
7.415281212,2.077694945,7.432517861,1.771193068,7.420350179,0.551932537,7.522183551,-0.105110966,7.557262835,0.761618714,7.462277309,1.639296287,,,,,,
7.415287291,2.080182486,7.433399353,1.775475226,7.421441999,0.555314888,7.523029724,-0.102793622,7.558277498,0.764827376,7.463553154,1.644546017,,,,,,
7.415292261,2.082222846,7.434275521,1.779786552,7.422533846,0.558697656,7.524301241,-0.099326295,7.559057577,0.767291334,7.464821916,1.649847681,,,,,,
7.4152997,2.085337114,7.435146237,1.784127889,7.423625724,0.562080854,7.526005161,-0.094659121,7.56022684,0.77097729,7.465664467,1.653388026,,,,,,
7.415309576,2.089703129,7.436011372,1.788499488,7.424717632,0.565464477,7.527716902,-0.089970129,7.561552205,0.775170286,7.466504066,1.656939581,,,,,,
7.415316949,2.09305796,7.436870794,1.79290184,7.425536844,0.568006977,7.529007278,-0.086419587,7.562642952,0.778617281,7.467340639,1.660506855,,,,,,
7.415321854,2.09536962,7.437724367,1.797336649,7.426082823,0.569699134,7.529869095,-0.084058609,7.563733262,0.782063552,7.468590238,1.66587355,,,,,,
7.415328328,2.09846905,7.438571955,1.801802184,7.426901545,0.572233107,7.531221504,-0.080371954,7.564823133,0.785509061,7.469831352,1.671302405,,,,,,
7.415336353,2.102435246,7.439413417,1.806303785,7.427993552,0.575618133,7.53307322,-0.075298169,7.565938469,0.789035262,7.47065502,1.67493188,,,,,,
7.415342918,2.105776296,7.44024861,1.810837713,7.429085595,0.579003625,7.534469735,-0.071453116,7.56707929,0.792643361,7.471475251,1.678578172,,,,,,
7.415348042,2.108446835,7.441336058,1.816832536,7.430177673,0.582389562,7.535402592,-0.068896831,7.568219621,0.796250741,7.472291959,1.682242154,,,,,,
7.415352726,2.110935938,7.442767465,1.824925746,7.431087959,0.585214835,7.536804665,-0.065072929,7.56935946,0.799857519,7.47324042,1.68653705,,,,,,
7.4153591,2.114397235,7.444126432,1.832848583,7.431816052,0.587472668,7.538684628,-0.059920333,7.57055052,0.80362639,7.474317927,1.691475404,,,,,,
7.415367844,2.11927325,7.445020548,1.838196913,7.432544161,0.589730765,7.540102604,-0.0560148,7.571792845,0.807559682,7.475388596,1.696445167,,,,,,
7.415374722,2.123201791,7.445907897,1.84358625,7.433272288,0.591989082,7.541049839,-0.053418407,7.572957066,0.811248434,7.476186543,1.700200421,,,,,,
7.415379482,2.125954225,7.447365791,1.852685525,7.434182276,0.594808946,7.542473583,-0.049534658,7.574043111,0.814689144,7.476716533,1.702710758,,,,,,
7.415385698,2.129635031,7.44879189,1.861950174,7.435274529,0.598197413,7.54438282,-0.044300379,7.57512869,0.818129527,7.477508516,1.70648691,,,,,,
7.415392445,2.133695257,7.449914282,1.869459059,7.43636682,0.6015865,7.546276738,-0.03910627,7.576213796,0.821569583,7.478557261,1.711561291,,,,,,
7.415396814,2.136348159,7.451018033,1.877068864,7.437459149,0.60497626,7.54768606,-0.035223222,7.577427369,0.825415767,7.479598207,1.716673784,,,,,,
7.415401176,2.13903584,7.452102629,1.884774089,7.438551516,0.60836678,7.548627518,-0.032641722,7.578769506,0.829674313,7.480631069,1.721824804,,,,,,
7.415406975,2.142624421,7.453167571,1.892574393,7.439643921,0.611757783,7.550042585,-0.02878017,7.579904797,0.833282361,7.481527586,1.726368691,,,,,,
7.415412885,2.152069474,7.454212368,1.900475665,7.440736364,0.615149534,7.551466561,-0.02485581,7.580833088,0.836230421,7.482672228,1.732234641,,,,,,
7.415421922,2.152197263,7.455492204,1.910477059,7.441828843,0.618542018,7.552417837,-0.022246917,7.581838249,0.839422565,7.484178804,1.740145337,,,,,,
7.415430948,2.152325066,7.456980782,1.922682452,7.442739464,0.621372924,7.553794868,-0.018486642,7.582920322,0.84286212,7.485664176,1.748145206,,,,,,
7.415435579,2.161131567,7.458420272,1.935094271,7.443467823,0.623635393,7.555605474,-0.013520119,7.584001883,0.846301887,7.487005649,1.755563245,,,,,,
7.415438839,2.163297465,7.459809203,1.947698333,7.444196198,0.625898234,7.556970946,-9.76E-03,7.585082926,0.849741884,7.488329147,1.763050891,,,,,,
7.415443721,2.166549507,7.460923485,1.958328866,7.444924589,0.62816138,7.557883071,-7.25E-03,7.585983543,0.852612144,7.489985436,1.77269184,,,,,,
7.415451825,2.175200576,7.462224165,1.971187922,7.446016739,0.631548692,7.559253985,-3.51E-03,7.58670365,0.854905873,7.491372791,1.781089168,,,,,,
7.415459087,2.175302269,7.46365887,1.986367421,7.447473607,0.636077109,7.561092111,1.53E-03,7.587783006,0.858338998,7.4927413,1.789546707,,,,,,
7.415463926,2.175370075,7.465224897,2.003827917,7.44893053,0.640606963,7.562939622,6.60E-03,7.589016525,0.862277535,7.494075127,1.798139655,,,,,,
7.415471167,2.184977282,7.466941502,2.024736177,7.450387504,0.645138335,7.564333122,0.010443919,7.590043709,0.865556021,7.495170233,1.805353284,,,,,,
7.415480756,2.191404342,7.468195353,2.0412553,7.451480728,0.648545971,7.56526402,0.012998486,7.591582806,0.87045922,7.496883533,1.817024583,,,,,,
7.415488444,2.196576354,7.469381789,2.057702527,7.452209249,0.650812782,7.566663227,0.016819886,7.593224571,0.875722509,7.498737221,1.830396577,,,,,,
7.41549426,2.200405083,7.470760944,2.078340296,7.453301588,0.654205769,7.568283588,0.021279076,7.594454532,0.879661359,7.500328795,1.842444345,,,,,,
7.415499698,2.20395662,7.471810818,2.095472861,7.454394871,0.657615843,7.569652207,0.025035653,7.595683696,0.883601996,7.502245299,1.857691634,,,,,,
7.415507821,2.20921512,7.472672546,2.110192973,7.45512343,0.659884278,7.571026053,0.028806823,7.596605282,0.886564582,7.504051284,1.873208575,,,,,,
7.415516429,2.214711561,7.473687975,2.12869044,7.456033503,0.662715566,7.572405172,0.032592711,7.597219247,0.888536437,7.505088697,1.882601043,,,,,,
7.415525539,2.220149818,7.474444678,2.143725679,7.457125479,0.666117211,7.573789608,0.036393444,7.598037394,0.891162993,7.505764433,1.888883616,,,,,,
7.415540383,2.229520892,7.47492107,2.15346792,7.458490038,0.670363439,7.575179407,0.040209151,7.599059724,0.894452121,7.506754075,1.898332829,,,,,,
7.415557868,2.238779844,7.475415845,2.163987214,7.460128046,0.675470252,7.576574616,0.044039963,7.600591406,0.8993734,7.508324178,1.914162052,,,,,,
7.415572356,2.24573947,7.475919608,2.175147575,7.461357142,0.679312252,7.577975282,0.047886011,7.602123004,0.904331424,7.509774965,1.93010643,,,,,,
7.415583392,2.251569209,7.476389764,2.186028049,7.462176156,0.681867639,7.579794354,0.052859916,7.603142819,0.907628445,7.511417472,1.949156869,,,,,,
7.415599127,2.258416755,7.476828772,2.196601441,7.462995169,0.684423773,7.581481262,0.057520025,7.604161967,0.910927559,7.513111367,1.971346337,,,,,,
7.415614787,2.264266244,7.477239035,2.206876684,7.464086843,0.687827202,7.582608688,0.060616436,7.605180432,0.914228754,7.514423041,1.990115423,,,,,,
7.415630416,2.26955251,7.477622933,2.216874847,7.465042803,0.690819448,7.584304084,0.06524573,7.606096527,0.91720363,7.515404192,2.005559639,,,,,,
7.415651185,2.275012607,7.477922827,2.224944587,7.465861551,0.693373739,7.586012537,0.069966753,7.60691028,0.919847732,7.516494833,2.023681183,,,,,,
7.415679409,2.281419666,7.478152843,2.231296696,7.466953548,0.696786746,7.587154408,0.073103502,7.608129634,0.923806469,7.51757921,2.044363234,,,,,,
7.415715028,2.286693711,7.478346027,2.236723837,7.468045531,0.700201235,7.588871595,0.0777929,7.609399396,0.927954136,7.518533475,2.064344963,,,,,,
7.415770259,2.29311164,7.478506707,2.241329333,7.468864762,0.702767689,7.590602207,0.082576591,7.610312617,0.930936237,7.519217977,2.081017287,,,,,,
7.415890154,2.295830028,7.478740734,2.248108123,7.46968347,0.705325876,7.591758937,0.085754835,7.611528951,0.934908321,7.519633924,2.091812403,,,,,,
7.416127225,2.299354276,7.478961964,2.254756514,7.470775399,0.708744233,7.592919447,0.088943636,7.613048029,0.939889518,7.51991788,2.099760428,,,,,,
7.416526696,2.303927726,7.479105508,2.259109289,7.4718673,0.712164259,7.594083764,0.092143073,7.614148473,0.943515409,7.520098344,2.104988523,,,,,,
7.416907578,2.308164474,7.479268647,2.264104265,7.472686458,0.714734854,7.595834815,0.096925862,7.615171517,0.946878984,7.520270341,2.110187672,,,,,,
7.417378515,2.313325901,7.479403877,2.268341629,7.4735042,0.717294439,7.597572084,0.101731549,7.61653442,0.951380214,7.520434233,2.115307735,,,,,,
7.418362976,2.323931988,7.479492579,2.271134028,7.47459423,0.720713147,7.598695904,0.104820355,7.617555676,0.954768918,7.520590365,2.120364741,,,,,,
7.419702364,2.337996901,7.47960172,2.274599207,7.475684213,0.724133786,7.600385907,0.1094383,7.618235792,0.957025989,7.520739072,2.12537791,,,,,,
7.420939533,2.350633884,7.479729735,2.27870385,7.476774145,0.727556333,7.602088973,0.114147785,7.618915443,0.959285444,7.52088068,2.130344057,,,,,,
7.421956766,2.363354476,7.479917594,2.284760588,7.477682562,0.730413356,7.603227265,0.117276475,7.619833333,0.962339157,7.521015522,2.135258976,,,,,,
7.423162317,2.376237107,7.48009797,2.290715598,7.478409115,0.732697307,7.604939098,0.121952786,7.62098902,0.966200738,7.521143914,2.140124785,,,,,,
7.425034203,2.392947447,7.480215953,2.294640434,7.479135638,0.734982187,7.606771959,0.127013289,7.622143226,0.970070879,7.521266173,2.144939636,,,,,,
7.426909834,2.409180233,7.480351146,2.299157501,7.479862129,0.737268137,7.608142191,0.130776419,7.623295891,0.973950348,7.521368049,2.149102331,,,,,,
7.428408024,2.421771893,7.480502227,2.304259146,7.480770008,0.740123781,7.609517771,0.134552817,7.624221986,0.9770827,7.521452231,2.152652281,,,,,,
7.42989102,2.433944984,7.48063172,2.308670125,7.481859606,0.743556383,7.610898746,0.138342402,7.624922018,0.979454252,7.521533394,2.156180228,,,,,,
7.431267983,2.445004925,7.480741127,2.312409344,7.482949113,0.746991292,7.612285161,0.142145111,7.6259707,0.983011631,7.521611661,2.15967985,,,,,,
7.43269344,2.456212488,7.480849075,2.316110437,7.483766423,0.749573522,7.613677062,0.145960907,7.627366887,0.987781391,7.521724885,2.164871122,,,,,,
7.434178324,2.467655348,7.480955681,2.319778941,7.484311099,0.751292735,7.614725561,0.14884452,7.628760321,0.992571109,7.521865404,2.171732277,,,,,,
7.436501,2.485041311,7.481096177,2.324614377,7.485127815,0.753868204,7.615425671,0.150762162,7.629754016,0.996014236,7.521963611,2.176811855,,,,,,
7.439248196,2.505031822,7.481268775,2.330593102,7.486216991,0.757310625,7.61647751,0.153631479,7.630646797,0.999109448,7.522026836,2.180174026,,,,,,
7.44156457,2.521339492,7.481404796,2.335318183,7.487306039,0.760755883,7.618514863,0.159169336,7.631538474,1.00222656,7.522087916,2.183509945,,,,,,
7.443287187,2.533213034,7.481505998,2.338829511,7.488394947,0.764204018,7.620533545,0.164728017,7.632280416,1.00482489,7.522146947,2.186826875,,,,,,
7.445111388,2.545477967,7.481606472,2.342313006,7.489302434,0.767083162,7.621546385,0.167505023,7.633169528,1.007956225,7.522232557,2.191757283,,,,,,
7.447630168,2.56207187,7.481706298,2.345771028,7.490028201,0.769385315,7.622222653,0.169351837,7.634500385,1.012662363,7.522312705,2.196655494,,,,,,
7.449814271,2.576127197,7.481817953,2.34962862,7.490753892,0.771688939,7.623238622,0.172115303,7.635828114,1.017423996,7.522364441,2.199892892,,,,,,
7.451741156,2.588266196,7.481941235,2.353884806,7.491479504,0.77399397,7.624599046,0.175827209,7.636711242,1.020606491,7.522414563,2.203111706,,,,,,
