ID F555W F439W Color errF555W errF439W errColor
201240 24.4779 25.9218  1.4439 0.1978 0.2162 0.2930
201241 20.5129 20.9308  0.4179 0.2087 0.0458 0.2137
201242 21.8889 23.4178  1.5289 0.0318 0.0328 0.0457
201244 22.4949 24.2338  1.7389 0.0544 0.0621 0.0826
201245 25.4629 24.3788 -1.0841 1.0189 0.0971 1.0235
201246 24.9689 26.0718  1.1029 0.3715 0.2794 0.4648
201247 24.6729 25.7828  1.1099 0.2757 0.2370 0.3636
201248 25.5769 26.1688  0.5919 1.4184 0.2713 1.4441
201243 24.5719 24.7868  0.2149 0.3892 0.0905 0.3996
201249 24.6729 25.8268  1.1539 0.3549 0.2659 0.4435
201250 21.5499 22.9568  1.4069 0.0334 0.0252 0.0418
201251 20.7749 21.1508  0.3759 0.1833 0.0697 0.1961
201252 24.7719 25.1388  0.3669 0.4070 0.1367 0.4293
201253 25.1719 25.9078  0.7359 0.3621 0.2086 0.4179
201254 22.0389 23.5088  1.4699 0.0481 0.0409 0.0631
201255 25.4669 24.5318 -0.9351 0.8589 0.0851 0.8631
201256 25.1879 25.8548  0.6669 0.3847 0.1889 0.4286
   325 17.6319 18.2168  0.5849 0.0165 0.0115 0.0201
201257 24.4879 25.1758  0.6879 0.2315 0.1343 0.2676
   324 19.8269 20.8508  1.0239 0.0182 0.0132 0.0225
   326 16.2089 16.7678  0.5589 0.0238 0.0115 0.0264
201259 25.7239 25.7878  0.0639 0.7559 0.2521 0.7968
201260 20.7679 22.0238  1.2559 0.0265 0.0166 0.0313
201261 26.1309 25.5378 -0.5931 2.2217 0.2071 2.2313
   328 16.3269 16.8838  0.5569 0.0115 0.0101 0.0153
201262 24.6039 25.2678  0.6639 0.2781 0.1547 0.3182
201263 25.2499 25.6418  0.3919 0.6795 0.2059 0.7100
201264 20.6789 21.8838  1.2049 0.0247 0.0174 0.0302
   327 18.4989 19.2168  0.7179 0.0151 0.0105 0.0184
201265 25.3959 26.0218  0.6259 0.4709 0.2338 0.5257
   329 19.8719 20.6798  0.8079 0.0204 0.0130 0.0242
201267 25.0989 25.1488  0.0499 0.3446 0.0924 0.3568
   330 19.0969 19.9098  0.8129 0.0190 0.0127 0.0229
201268 25.3629 26.1998  0.8369 0.5579 0.2624 0.6165
201269 24.9069 25.5668  0.6599 0.3780 0.1777 0.4177
201270 24.9819 25.5108  0.5289 0.7155 0.1770 0.7371
201271 25.5389 26.0698  0.5309 0.4749 0.2493 0.5364
201272 25.4169 25.2408 -0.1761 0.7394 0.1237 0.7497
201273 24.9229 25.8438  0.9209 0.5306 0.2381 0.5816
201274 24.5949 25.2498  0.6549 0.2250 0.1420 0.2661
   332 16.1409 16.6808  0.5399 0.0155 0.0091 0.0180
201276 25.3769 25.7928  0.4159 0.3981 0.2713 0.4818
   331 18.3489 19.0418  0.6929 0.0182 0.0117 0.0216
201277 24.7909 26.1908  1.3999 0.4381 0.4258 0.6109
201279 21.9079 23.5098  1.6019 0.0378 0.0324 0.0498
201278 24.6199 25.9528  1.3329 0.4712 0.2299 0.5243
201280 25.0619 25.7938  0.7319 0.5859 0.2402 0.6332
201281 20.5379 21.7508  1.2129 0.0275 0.0172 0.0324
201282 25.8069 25.8378  0.0309 1.6824 0.2215 1.6969
201283 22.4419 24.1428  1.7009 0.0471 0.0485 0.0676
201285 25.4529 25.9168  0.4639 0.6711 0.2968 0.7338
201286 22.0209 22.6958  0.6749 0.1015 0.0516 0.1139
201287 25.2199 25.6408  0.4209 0.6550 0.2157 0.6896
201288 24.8359 26.0728  1.2369 0.3718 0.3594 0.5171
201289 24.8889 26.0158  1.1269 0.4020 0.3415 0.5275
201290 25.0819 25.7938  0.7119 0.3848 0.2187 0.4426
201291 25.0579 25.7678  0.7099 0.4536 0.1535 0.4789
201292 25.0019 25.8818  0.8799 0.7136 0.2530 0.7571
201293 25.4309 25.9568  0.5259 0.5467 0.2228 0.5904
   333 19.4609 20.4208  0.9599 0.0188 0.0124 0.0225
201294 20.9519 22.3638  1.4119 0.0384 0.0208 0.0437
201295 22.6589 24.4818  1.8229 0.0508 0.0672 0.0842
   334 17.5839 18.1688  0.5849 0.0133 0.0097 0.0165
201296 25.2639 25.7158  0.4519 0.4344 0.1902 0.4742
201297 25.4009 25.2118 -0.1891 0.6848 0.1050 0.6928
201298 24.8469 25.3538  0.5069 0.3388 0.1330 0.3640
201299 25.5349 25.8428  0.3079 0.5170 0.2808 0.5883
201300 24.7789 25.9068  1.1279 0.3991 0.2196 0.4555
201301 25.9809 24.8968 -1.0841 1.8302 0.1332 1.8350
201302 25.1369 25.8798  0.7429 0.6088 0.3166 0.6862
   335 19.1219 19.9908  0.8689 0.0189 0.0121 0.0224
201303 24.6779 25.7028  1.0249 0.2543 0.2555 0.3605
201305 24.9679 25.4828  0.5149 0.4751 0.1632 0.5023
   337 16.1929 16.7608  0.5679 0.0157 0.0111 0.0192
201306 25.6309 23.8728 -1.7581 1.7665 0.0585 1.7675
201307 24.5269 25.5528  1.0259 0.2801 0.1836 0.3349
201308 21.7669 23.3878  1.6209 0.0491 0.0387 0.0625
201309 25.1099 25.5618  0.4519 0.5764 0.1707 0.6011
201310 23.5579 25.0538  1.4959 0.1570 0.1019 0.1872
201311 25.2969 26.2248  0.9279 0.5063 0.2810 0.5791
   338 19.0099 19.8258  0.8159 0.0198 0.0110 0.0227
201312 26.0039 25.3828 -0.6211 1.8924 0.1711 1.9001
   340 20.0319 21.1238  1.0919 0.0196 0.0149 0.0246
201313 24.7429 24.1538 -0.5891 0.6130 0.0746 0.6175
201314 25.2009 25.0908 -0.1101 0.4786 0.1142 0.4920
201315 25.0579 25.6608  0.6029 0.6150 0.2143 0.6513
201316 25.3019 25.8618  0.5599 0.6160 0.1664 0.6381
201317 25.1929 26.0868  0.8939 0.8777 0.3054 0.9293
201318 22.7889 24.5708  1.7819 0.0578 0.0730 0.0931
201319 21.1309 22.0878  0.9569 0.0298 0.0174 0.0345
201320 24.1159 24.5148  0.3989 0.2698 0.0954 0.2862
201321 24.4249 25.4768  1.0519 0.3019 0.1561 0.3399
   341 17.1359 17.6958  0.5599 0.0168 0.0105 0.0198
201322 24.9049 24.9808  0.0759 0.2692 0.1082 0.2901
201323 24.6599 25.9628  1.3029 0.2665 0.2168 0.3435
201324 24.7809 25.6308  0.8499 0.3326 0.2247 0.4014
201325 21.2429 21.8018  0.5589 0.0301 0.0170 0.0346
201326 24.6549 25.4418  0.7869 0.3088 0.2161 0.3769
201327 25.4309 25.6468  0.2159 0.7065 0.2208 0.7402
201328 24.2769 24.6968  0.4199 0.2020 0.0907 0.2214
201329 21.3359 22.8298  1.4939 0.0375 0.0243 0.0447
201330 25.0989 26.0188  0.9199 0.5932 0.2768 0.6546
201332 24.6219 25.0738  0.4519 0.2425 0.1158 0.2687
201333 25.3519 25.9028  0.5509 0.5299 0.2660 0.5929
201334 24.8829 25.8278  0.9449 0.4110 0.2384 0.4751
201335 26.3949 25.5088 -0.8861 1.8413 0.1695 1.8491
201336 25.2849 25.8888  0.6039 0.5317 0.2687 0.5957
201337 20.1759 21.3778  1.2019 0.0255 0.0174 0.0309
   342 19.8909 20.9408  1.0499 0.0253 0.0134 0.0286
201338 25.3279 25.8038  0.4759 0.6056 0.1970 0.6368
201339 21.8069 23.4588  1.6519 0.0414 0.0348 0.0541
201340 25.0009 26.0848  1.0839 0.3528 0.3038 0.4656
   343 16.9259 17.4698  0.5439 0.0129 0.0095 0.0160
201341 22.3329 24.1428  1.8099 0.0624 0.0550 0.0832
201344 23.8879 24.1318  0.2439 0.2454 0.0685 0.2548
201345 25.4139 25.5888  0.1749 0.5722 0.1631 0.5950
201346 24.6969 25.7868  1.0899 0.3201 0.2013 0.3781
201347 25.3839 26.0648  0.6809 0.5376 0.2586 0.5966
201348 24.2009 24.5448  0.3439 0.2190 0.0798 0.2331
201350 21.1629 22.4858  1.3229 0.0280 0.0209 0.0349
201351 24.9409 25.9368  0.9959 0.3292 0.2214 0.3967
201353 24.9689 24.7208 -0.2481 0.4586 0.1149 0.4728
   344 18.0049 18.6548  0.6499 0.0159 0.0104 0.0190
201354 25.1699 25.8218  0.6519 0.4427 0.2317 0.4997
201355 24.9729 25.8578  0.8849 0.3187 0.2140 0.3839
201356 24.9179 25.5518  0.6339 0.3923 0.1987 0.4398
201357 20.2569 21.4018  1.1449 0.0195 0.0150 0.0246
201359 24.2409 25.6248  1.3839 0.1956 0.1794 0.2654
201360 25.1939 26.0328  0.8389 0.7283 0.2944 0.7856
201361 25.3469 25.7228  0.3759 0.7945 0.2240 0.8255
201362 24.2479 25.1448  0.8969 0.2362 0.1127 0.2617
201363 25.8389 25.8298 -0.0091 0.8278 0.2644 0.8690
201364 24.9269 26.0658  1.1389 0.5022 0.2558 0.5636
201365 25.4169 25.6548  0.2379 0.6800 0.1701 0.7010
201366 25.2099 25.8798  0.6699 0.3708 0.2131 0.4277
   345 19.2499 20.1248  0.8749 0.0239 0.0124 0.0269
201367 25.0389 25.7788  0.7399 0.4717 0.2116 0.5170
201368 24.6759 25.8128  1.1369 0.2740 0.2652 0.3813
201369 25.4119 25.7828  0.3709 0.5275 0.1879 0.5600
201370 25.5129 25.3218 -0.1911 0.5243 0.1464 0.5444
201371 25.0439 25.7018  0.6579 0.2501 0.2051 0.3234
   346 16.1589 16.7378  0.5789 0.0144 0.0104 0.0178
201372 25.4449 25.6008  0.1559 0.3125 0.1659 0.3538
201373 23.3249 25.1158  1.7909 0.0890 0.1083 0.1402
201374 20.9069 22.1998  1.2929 0.0251 0.0187 0.0313
   348 17.9849 18.6438  0.6589 0.0173 0.0109 0.0204
201375 25.2199 25.8778  0.6579 0.5192 0.2472 0.5750
201376 23.8799 24.3538  0.4739 0.1505 0.0829 0.1718
   347 16.5809 17.1388  0.5579 0.0139 0.0105 0.0174
201377 25.1429 25.9228  0.7799 0.4987 0.2391 0.5531
201378 24.8389 24.7858 -0.0531 0.3739 0.0972 0.3863
201379 24.6119 25.3128  0.7009 0.2546 0.1340 0.2877
201380 24.7109 26.0678  1.3569 0.3586 0.2025 0.4118
201381 24.4049 25.5948  1.1899 0.3132 0.1782 0.3603
   349 16.7079 17.2628  0.5549 0.0157 0.0100 0.0186
201382 21.0959 22.5058  1.4099 0.0282 0.0193 0.0342
201383 23.2969 23.7658  0.4689 0.1741 0.0951 0.1984
201384 25.1989 25.7398  0.5409 0.4717 0.2237 0.5221
201385 24.8019 26.2628  1.4609 0.5708 0.3386 0.6637
201386 24.8029 26.0068  1.2039 0.2923 0.3169 0.4311
201387 24.9639 25.8308  0.8669 0.4481 0.1972 0.4896
201388 25.3609 25.4228  0.0619 0.5682 0.1824 0.5968
201389 25.8859 25.5498 -0.3361 0.8407 0.1581 0.8554
201390 25.2029 25.5728  0.3699 0.4440 0.1829 0.4802
   351 19.1999 20.1088  0.9089 0.0182 0.0114 0.0215
   350 18.9829 19.7978  0.8149 0.0199 0.0116 0.0230
201391 22.5819 24.2268  1.6449 0.0568 0.0515 0.0767
201392 24.9499 25.9098  0.9599 0.5573 0.2669 0.6179
201393 25.1239 25.4968  0.3729 0.5906 0.1643 0.6130
201394 24.4729 25.0688  0.5959 0.2329 0.1094 0.2573
201395 25.0759 25.7598  0.6839 0.4058 0.2322 0.4675
201396 20.3009 21.4708  1.1699 0.0230 0.0138 0.0268
   353 19.2769 20.2168  0.9399 0.0212 0.0116 0.0242
201397 25.5679 26.1038  0.5359 0.6215 0.2857 0.6840
   352 18.6769 19.4458  0.7689 0.0139 0.0106 0.0175
201398 25.2829 26.0668  0.7839 0.5959 0.2781 0.6576
201399 24.5979 25.5378  0.9399 0.2282 0.1716 0.2855
201400 25.2339 25.7718  0.5379 0.4648 0.1871 0.5010
201401 25.0729 25.1078  0.0349 0.8767 0.1493 0.8893
   355 19.3919 20.2918  0.8999 0.0236 0.0121 0.0265
201402 24.1979 23.6868 -0.5111 0.3308 0.0655 0.3372
201403 25.0189 25.5228  0.5039 0.4485 0.1531 0.4739
201404 24.8909 25.8688  0.9779 0.3065 0.1750 0.3529
201405 25.1399 26.0168  0.8769 0.3804 0.2952 0.4815
   354 17.5119 18.0988  0.5869 0.0131 0.0100 0.0165
201406 24.6749 25.2088  0.5339 0.2222 0.1433 0.2644
201407 25.0389 25.9618  0.9229 0.6494 0.2954 0.7134
201408 25.2369 23.9198 -1.3171 1.4970 0.0787 1.4991
201409 20.6469 21.9348  1.2879 0.0237 0.0167 0.0290
   358 17.3639 18.0068  0.6429 0.0196 0.0165 0.0256
   357 17.3369 17.9168  0.5799 0.0131 0.0102 0.0166
201410 22.9479 24.6648  1.7169 0.0617 0.0864 0.1062
201411 24.8279 24.0118 -0.8161 0.5392 0.0716 0.5439
201412 26.0819 25.6728 -0.4091 2.3417 0.2070 2.3508
201413 22.8909 24.8308  1.9399 0.0683 0.0890 0.1122
   356 19.4809 20.4408  0.9599 0.0167 0.0120 0.0206
201415 25.3159 25.8328  0.5169 0.5232 0.2099 0.5637
201416 24.7069 26.4408  1.7339 0.2728 0.5182 0.5856
201417 23.4009 25.3518  1.9509 0.0993 0.1336 0.1665
201418 25.4489 26.1088  0.6599 0.6314 0.3395 0.7169
201419 25.0759 25.0538 -0.0221 0.4173 0.1189 0.4339
201420 25.1219 25.9288  0.8069 0.4361 0.2093 0.4837
201422 24.9019 26.2348  1.3329 0.5963 0.2065 0.6310
201421 25.1959 25.7138  0.5179 0.5960 0.2090 0.6316
201423 25.4289 25.7868  0.3579 0.9902 0.1657 1.0040
   359 17.3569 17.9928  0.6359 0.0177 0.0103 0.0205
201424 22.2979 23.9098  1.6119 0.0378 0.0396 0.0547
201425 20.7739 22.0158  1.2419 0.0261 0.0180 0.0317
201426 21.5789 22.8868  1.3079 0.0347 0.0313 0.0467
201427 24.2489 24.3418  0.0929 0.3207 0.1002 0.3360
201428 24.8629 25.3368  0.4739 0.3823 0.1287 0.4034
201429 25.2239 25.7988  0.5749 0.4888 0.2211 0.5365
   360 19.4309 20.3888  0.9579 0.0167 0.0116 0.0203
201431 21.6269 23.1708  1.5439 0.0350 0.0278 0.0447
201432 25.3439 25.6498  0.3059 0.6314 0.1857 0.6581
201433 24.3679 25.4278  1.0599 0.2715 0.1611 0.3157
201434 25.3049 25.1138 -0.1911 0.4741 0.1137 0.4875
   362 15.1649 15.9018  0.7369 0.0300 0.0181 0.0350
201435 26.5699 25.4558 -1.1141 3.4425 0.1391 3.4453
201436 24.9549 25.7578  0.8029 0.5080 0.2677 0.5742
   361 19.8929 20.9108  1.0179 0.0199 0.0135 0.0240
201437 25.0489 25.9348  0.8859 0.6332 0.2063 0.6660
   363 20.0839 21.1958  1.1119 0.0167 0.0135 0.0215
201438 25.0549 25.9698  0.9149 0.4177 0.2965 0.5122
201439 20.2769 21.4348  1.1579 0.0202 0.0154 0.0254
201440 24.9689 25.8178  0.8489 0.3429 0.3300 0.4759
201441 20.3149 21.5098  1.1949 0.0276 0.0169 0.0324
201443 21.2839 22.6708  1.3869 0.0306 0.0220 0.0377
201444 21.2469 22.6588  1.4119 0.0315 0.0218 0.0383
201445 24.7739 25.8838  1.1099 0.2986 0.2200 0.3709
   364 18.1419 18.8068  0.6649 0.0129 0.0101 0.0164
201446 21.2219 22.6178  1.3959 0.0294 0.0209 0.0361
201448 24.9329 25.4598  0.5269 0.4377 0.1713 0.4700
201449 25.6019 25.8888  0.2869 0.5885 0.2033 0.6226
   365 20.0429 21.1228  1.0799 0.0162 0.0131 0.0208
201450 25.3129 26.0778  0.7649 0.7380 0.2497 0.7791
201453 25.3789 25.5718  0.1929 0.5149 0.1526 0.5370
201454 25.1519 25.5928  0.4409 0.4794 0.2082 0.5227
201455 24.8539 25.0338  0.1799 0.4386 0.1213 0.4551
201456 24.7789 24.9948  0.2159 0.2931 0.1071 0.3121
201457 24.1659 24.3518  0.1859 0.2200 0.0816 0.2346
201458 25.0119 25.3558  0.3439 0.4144 0.1482 0.4401
201459 22.1409 23.8158  1.6749 0.0468 0.0452 0.0651
201460 20.7249 22.0148  1.2899 0.0238 0.0176 0.0296
201461 25.2359 25.3438  0.1079 0.6041 0.1320 0.6184
201462 24.1829 26.0208  1.8379 0.2164 0.1885 0.2870
201463 24.6219 25.3048  0.6829 0.3955 0.1748 0.4324
201464 24.7559 26.0438  1.2879 0.3531 0.2506 0.4330
   366 17.2129 17.8018  0.5889 0.0197 0.0099 0.0220
201465 21.5529 23.0718  1.5189 0.0403 0.0275 0.0488
201466 22.0689 23.6268  1.5579 0.0489 0.0345 0.0598
201468 24.7109 24.2938 -0.4171 0.2977 0.0958 0.3127
201467 23.5309 25.0708  1.5399 0.1736 0.1227 0.2126
201469 24.8479 25.4838  0.6359 0.6447 0.1978 0.6744
201470 26.4959 25.6518 -0.8441 2.5430 0.1727 2.5489
201471 25.1409 25.7678  0.6269 0.6384 0.1840 0.6644
201472 25.1909 25.3148  0.1239 0.4793 0.1407 0.4995
201473 25.2649 25.8828  0.6179 0.5240 0.3061 0.6069
201474 22.2919 23.9408  1.6489 0.0456 0.0416 0.0617
201475 24.7569 25.7878  1.0309 0.4153 0.2034 0.4624
201476 20.5449 21.7708  1.2259 0.0191 0.0166 0.0253
201477 25.2109 25.9388  0.7279 0.4370 0.2606 0.5088
201478 24.9999 25.9598  0.9599 0.4121 0.2404 0.4771
201479 25.0699 26.3538  1.2839 0.3218 0.2766 0.4243
201481 20.2999 21.5028  1.2029 0.0232 0.0151 0.0277
201482 24.5079 25.5228  1.0149 0.2770 0.1522 0.3161
201483 24.7789 25.8128  1.0339 0.3761 0.2109 0.4312
201484 24.8039 26.0938  1.2899 0.2094 0.2935 0.3605
201485 20.8519 22.1848  1.3329 0.0257 0.0187 0.0318
201486 25.2069 25.9348  0.7279 0.4354 0.2606 0.5074
201487 24.6759 25.7418  1.0659 0.5518 0.2347 0.5996
201488 23.5519 25.0028  1.4509 0.1014 0.1039 0.1452
201489 25.2179 26.0468  0.8289 0.7237 0.2799 0.7759
   367 17.8719 18.5128  0.6409 0.0157 0.0104 0.0188
201492 21.8779 23.5038  1.6259 0.0390 0.0351 0.0525
201493 24.2229 24.4188  0.1959 0.2939 0.0887 0.3070
201494 25.6999 25.4778 -0.2221 0.9239 0.1795 0.9412
201495 25.3949 26.2378  0.8429 0.6725 0.2953 0.7345
201496 23.5049 25.3848  1.8799 0.0966 0.1207 0.1546
   368 20.0239 21.1208  1.0969 0.0203 0.0137 0.0245
201497 24.9799 26.0688  1.0889 0.2886 0.2712 0.3960
201498 25.8219 26.4168  0.5949 1.0307 0.5258 1.1571
201499 24.8219 25.7558  0.9339 0.4436 0.2096 0.4906
201500 25.1649 25.7088  0.5439 0.3479 0.2592 0.4338
201501 25.3129 25.7398  0.4269 0.4472 0.2265 0.5013
201502 23.9469 23.9408 -0.0061 0.1802 0.0638 0.1912
201504 25.0099 25.7168  0.7069 0.4816 0.1940 0.5192
201503 25.0279 26.0508  1.0229 0.4708 0.2531 0.5345
201506 24.7849 26.0768  1.2919 0.4873 0.2457 0.5457
201507 21.3489 22.7228  1.3739 0.0261 0.0212 0.0336
201508 23.3489 25.1528  1.8039 0.0976 0.1000 0.1397
201509 25.1399 25.6938  0.5539 0.5097 0.2328 0.5603
201510 24.4939 24.6158  0.1219 0.3686 0.0758 0.3763
201511 25.7149 25.9248  0.2099 0.9037 0.3159 0.9573
201512 24.7289 24.2068 -0.5221 0.3206 0.0994 0.3357
   369 16.6969 17.2488  0.5519 0.0152 0.0105 0.0185
201515 25.0109 25.8118  0.8009 0.4071 0.2286 0.4669
201516 25.2039 25.6978  0.4939 0.5010 0.2262 0.5497
201517 24.9329 25.6408  0.7079 0.4762 0.2140 0.5221
   371 19.1809 20.1188  0.9379 0.0159 0.0123 0.0201
201518 21.7029 23.1968  1.4939 0.0359 0.0320 0.0481
201519 24.7359 25.4778  0.7419 0.3095 0.1746 0.3554
201520 25.0569 25.9328  0.8759 0.4274 0.2540 0.4972
201521 21.4549 22.8548  1.3999 0.0363 0.0271 0.0453
   370 16.4759 17.0478  0.5719 0.0143 0.0101 0.0175
201522 25.2149 25.5838  0.3689 0.7919 0.1602 0.8079
201524 24.6709 25.3118  0.6409 0.5000 0.1502 0.5221
201525 24.5419 25.9748  1.4329 0.2347 0.2613 0.3512
201527 25.0569 25.7738  0.7169 0.5395 0.2217 0.5833
201528 25.5319 25.9968  0.4649 0.6223 0.2776 0.6814
201529 24.8889 26.2018  1.3129 0.4385 0.2766 0.5184
201530 24.7579 25.8978  1.1399 0.3080 0.3257 0.4483
201531 23.2829 24.4438  1.1609 0.1003 0.0835 0.1305
   372 17.9809 18.6278  0.6469 0.0148 0.0116 0.0188
   373 19.5999 20.5768  0.9769 0.0187 0.0125 0.0225
201532 24.4879 25.6388  1.1509 0.3916 0.1931 0.4366
201533 25.1449 25.2818  0.1369 0.4445 0.1344 0.4644
201534 24.2619 25.5858  1.3239 0.1662 0.1640 0.2335
201535 25.1659 25.7518  0.5859 0.4647 0.2028 0.5070
201536 24.1949 25.6918  1.4969 0.2423 0.2021 0.3155
201537 25.0089 26.0778  1.0689 0.3715 0.2424 0.4436
   374 17.7149 18.3108  0.5959 0.0161 0.0106 0.0193
201538 25.1029 25.6588  0.5559 0.3843 0.1732 0.4215
201539 24.2849 25.3818  1.0969 0.2296 0.1347 0.2662
201541 24.2269 23.3768 -0.8501 0.3782 0.0549 0.3822
201542 25.0539 25.6908  0.6369 0.4100 0.1641 0.4416
201543 24.7159 26.1748  1.4589 0.2625 0.3896 0.4698
   375 17.8439 18.4608  0.6169 0.0151 0.0103 0.0183
201544 24.5729 26.0968  1.5239 0.2629 0.2478 0.3613
201545 24.3369 24.6218  0.2849 0.2536 0.0916 0.2696
201546 21.1479 22.5438  1.3959 0.0267 0.0198 0.0332
201547 25.0449 24.3948 -0.6501 0.6871 0.0793 0.6917
201548 20.8059 22.0968  1.2909 0.0258 0.0183 0.0316
201549 22.8279 24.5898  1.7619 0.0585 0.0745 0.0947
201550 21.1909 22.5658  1.3749 0.0288 0.0206 0.0354
201551 24.1309 24.4048  0.2739 0.3247 0.0954 0.3384
   376 17.6089 18.2188  0.6099 0.0179 0.0113 0.0212
201552 24.3789 25.5868  1.2079 0.4679 0.2197 0.5169
   377 18.8129 19.6338  0.8209 0.0190 0.0117 0.0223
201554 20.4879 21.6978  1.2099 0.0216 0.0163 0.0271
201555 25.0739 25.5928  0.5189 0.3901 0.1662 0.4240
201557 25.2119 25.6368  0.4249 0.7425 0.1862 0.7655
201558 24.8459 25.3198  0.4739 0.4136 0.1813 0.4516
201559 24.7119 25.4928  0.7809 0.2497 0.1706 0.3024
201560 24.8349 25.7128  0.8779 0.3746 0.1937 0.4217
201564 25.0209 25.3108  0.2899 0.3416 0.1632 0.3786
201565 24.8409 26.2138  1.3729 0.3679 0.4069 0.5486
201566 25.1319 26.1438  1.0119 0.5603 0.2708 0.6223
201567 21.5729 23.2778  1.7049 0.0316 0.0349 0.0471
201569 25.5419 26.0178  0.4759 1.1250 0.2077 1.1440
201570 24.8639 24.1948 -0.6691 0.4569 0.0643 0.4614
   378 19.2459 20.1698  0.9239 0.0166 0.0116 0.0203
201571 24.8759 25.7328  0.8569 0.4417 0.1956 0.4831
201572 25.2909 25.2738 -0.0171 0.7523 0.1303 0.7635
201574 24.7179 25.3838  0.6659 0.2430 0.1335 0.2773
201575 22.4059 24.0528  1.6469 0.1041 0.0639 0.1221
201576 25.1649 26.0338  0.8689 0.6772 0.2835 0.7341
201577 24.6369 25.2558  0.6189 0.2986 0.1516 0.3349
201578 25.2369 25.4538  0.2169 0.4253 0.1569 0.4533
   380 18.1189 18.8308  0.7119 0.0199 0.0107 0.0226
   382 16.7269 17.2838  0.5569 0.0154 0.0093 0.0180
   381 19.4949 20.4538  0.9589 0.0170 0.0125 0.0211
201579 21.8119 23.3248  1.5129 0.0292 0.0297 0.0417
   379 17.9259 18.5418  0.6159 0.0158 0.0109 0.0192
201581 25.4289 25.8998  0.4709 0.3465 0.2874 0.4502
201582 25.1039 24.8328 -0.2711 0.7483 0.0994 0.7549
201583 23.9149 25.6888  1.7739 0.1233 0.1922 0.2284
201584 25.1229 25.8738  0.7509 0.5808 0.1621 0.6030
201585 25.1839 25.6888  0.5049 0.6877 0.1000 0.6949
201586 25.0869 25.3848  0.2979 0.9332 0.1573 0.9464
   383 19.3499 20.2148  0.8649 0.0198 0.0123 0.0233
201588 25.0899 24.8708 -0.2191 0.3748 0.0889 0.3852
201589 24.7259 26.0218  1.2959 0.2716 0.2808 0.3907
201590 22.4909 24.0768  1.5859 0.0503 0.0518 0.0722
201591 20.2239 21.3178  1.0939 0.0207 0.0139 0.0249
201592 20.8099 22.1098  1.2999 0.0243 0.0171 0.0297
201593 24.9019 25.8618  0.9599 0.3590 0.2003 0.4111
201594 25.0329 25.7128  0.6799 0.6162 0.2114 0.6515
201595 25.2499 25.9488  0.6989 0.4645 0.2154 0.5120
201596 20.8699 22.1278  1.2579 0.0321 0.0174 0.0365
   385 18.8979 19.6788  0.7809 0.0177 0.0118 0.0213
   384 17.9659 18.6108  0.6449 0.0142 0.0101 0.0174
201597 25.0229 25.4928  0.4699 0.4848 0.1926 0.5217
201598 24.6919 25.6908  0.9989 0.4033 0.1894 0.4456
201599 24.4059 25.1648  0.7589 0.3176 0.1195 0.3393
201600 24.8969 25.8088  0.9119 0.4582 0.2289 0.5122
201601 24.3359 26.0268  1.6909 0.1820 0.3183 0.3667
201602 24.8069 25.8298  1.0229 0.2807 0.2729 0.3915
201603 22.5649 24.2528  1.6879 0.0589 0.0585 0.0830
201604 22.2269 23.8268  1.5999 0.0502 0.0424 0.0657
201605 23.5309 23.5328  0.0019 0.0933 0.0350 0.0996
201606 24.8919 26.0368  1.1449 0.3277 0.2860 0.4350
201607 24.8599 25.5568  0.6969 0.3563 0.1688 0.3943
   386 18.2919 18.9958  0.7039 0.0130 0.0106 0.0168
201608 24.1899 25.3508  1.1609 0.1946 0.1365 0.2377
201610 25.2969 25.5958  0.2989 0.5087 0.2245 0.5560
201611 25.4129 25.9998  0.5869 1.0955 0.2630 1.1266
201613 22.8649 24.5108  1.6459 0.0719 0.0724 0.1020
201614 22.8229 24.3348  1.5119 0.0546 0.0638 0.0840
201615 22.2389 23.8488  1.6099 0.0443 0.0449 0.0631
201616 24.6559 25.7368  1.0809 0.3133 0.2642 0.4098
201617 24.3419 24.6138  0.2719 0.2495 0.0900 0.2652
201618 23.1139 24.6658  1.5519 0.2141 0.1080 0.2398
201619 24.4709 26.1088  1.6379 0.3181 0.3544 0.4762
201620 25.3119 25.5978  0.2859 0.5252 0.1764 0.5540
201621 25.0359 25.3568  0.3209 0.3764 0.1490 0.4048
201622 24.6779 25.8318  1.1539 0.3363 0.2766 0.4354
201623 24.8039 25.9728  1.1689 0.4272 0.3362 0.5436
201624 26.2369 25.5408 -0.6961 2.5907 0.1791 2.5969
   389 18.0399 18.7028  0.6629 0.0128 0.0116 0.0173
201625 26.0539 25.8898 -0.1641 1.5258 0.3034 1.5557
201626 23.9359 25.6278  1.6919 0.1121 0.1705 0.2041
201627 24.7129 25.7878  1.0749 0.2474 0.2445 0.3478
201628 24.5589 24.8708  0.3119 0.2690 0.1048 0.2887
   388 17.2169 17.7848  0.5679 0.0124 0.0095 0.0156
   387 18.7559 19.5378  0.7819 0.0170 0.0112 0.0204
201629 25.2419 25.7038  0.4619 0.4549 0.1534 0.4801
201630 21.6589 23.0528  1.3939 0.0346 0.0245 0.0424
201631 24.8969 26.0158  1.1189 0.3728 0.3307 0.4983
201632 24.9779 25.8578  0.8799 0.3737 0.2463 0.4476
201633 25.2559 26.1538  0.8979 0.4262 0.3071 0.5253
   390 16.0759 16.6488  0.5729 0.0153 0.0091 0.0178
